Date,OR FP Equity,DG FP Equity,TTE FP Equity,AI FP Equity,DSY FP Equity,CS FP Equity,ERF FP Equity,BNP FP Equity,BN FP Equity,CAP FP Equity,CA FP Equity,SGO FP Equity,EL FP Equity,MC FP Equity,ML FP Equity,KER FP Equity,PUB FP Equity,RNO FP Equity,SAF FP Equity,HO FP Equity,TEP FP Equity,RMS FP Equity,ORA FP Equity,MT NA Equity,EN FP Equity,ALO FP Equity,VIE FP Equity,SAN FP Equity,GLE FP Equity,SU FP Equity,AIR FP Equity,ACA FP Equity,RI FP Equity,STMPA FP Equity
2016-02-04,154.0,60.29,39.235,69.769,13.732,20.905,29.69,40.965,61.75,81.91,24.92,35.73,109.85,152.8,20.5625,141.76,53.89,72.88,54.75,65.95,75.93,317.55,15.675,8.5795,34.415,21.415,21.0768,71.9976,31.98,49.35,53.81,8.61,103.9,5.349
2016-02-05,153.2,60.75,38.905,69.7616,13.394,20.33,28.71,41.575,60.76,79.1,24.765,35.515,107.75,152.7,20.605,143.99,53.17,73.42,54.31,63.43,74.26,314.65,15.205,8.1049,34.15,20.7659,20.6236,71.3114,32.11,50.9,54.06,8.644,101.1,5.159
2016-02-08,150.05,59.36,38.17,67.6175,12.874,19.585,27.635,39.3,60.25,73.59,24.24,33.195,105.6,151.7,20.17,140.55,51.46,69.22,51.14,61.85,70.78,307.9,14.81,7.5047,32.32,19.8525,19.968,69.5311,30.145,49.11,51.13,8.212,100.3,4.824
2016-02-09,147.95,59.23,36.805,68.1663,13.074,19.035,27.935,37.9,59.58,73.35,23.53,32.435,104.55,147.75,20.1125,138.22,52.04,68.99,51.04,61.38,70.3,297.95,14.75,6.6952,32.2,19.3472,19.751,68.5663,28.825,48.765,51.22,7.839,98.26,4.742
2016-02-10,151.0,59.84,36.52,69.2713,13.346,20.3,28.445,39.755,59.33,73.6,23.625,33.225,106.85,148.2,20.295,139.25,52.72,71.67,51.1,62.24,71.45,302.3,14.965,6.5509,32.41,19.4167,19.9583,68.3376,31.415,48.5,52.37,8.209,99.58,4.789
2016-02-11,146.7,58.21,35.325,67.676,12.874,18.885,27.29,37.36,58.14,68.97,22.295,32.07,103.0,142.55,19.6075,133.53,53.65,68.85,49.145,60.24,69.63,295.35,14.64,6.1043,31.295,18.6054,19.2304,66.9054,27.465,46.255,49.96,7.667,92.89,4.675
2016-02-12,150.15,58.63,38.0,68.6786,13.152,19.35,27.94,39.57,58.6,69.21,22.63,33.01,104.1,146.0,19.8025,135.44,55.62,68.33,50.51,61.27,69.46,299.0,14.895,6.6184,32.01,18.6564,19.4859,68.4271,28.4,46.03,51.31,7.993,93.31,4.737
2016-02-15,153.65,60.36,38.625,70.6178,13.592,20.15,29.54,40.61,60.03,72.06,23.38,33.845,108.0,151.45,20.4225,143.52,57.05,73.57,52.16,63.3,70.45,310.5,15.36,7.0162,34.18,19.3982,20.021,69.4117,29.525,47.615,53.38,8.354,95.49,4.852
2016-02-16,154.35,61.39,38.775,67.2004,13.56,20.02,28.755,40.3,59.96,71.32,23.29,33.86,108.6,149.35,21.1075,143.24,57.67,74.06,52.3,63.98,70.89,309.65,15.38,6.8975,33.715,19.273,20.0307,69.0736,29.5,48.03,53.78,8.384,93.98,4.798
2016-02-17,155.05,63.18,39.345,68.5542,13.866,20.83,29.705,41.765,60.75,72.65,23.785,35.37,110.4,155.5,21.2325,147.84,57.33,79.93,53.63,65.2,72.65,320.4,15.71,7.7164,34.685,19.426,20.3199,70.4759,31.44,52.45,55.05,9.55,96.8,4.975
2016-02-18,153.55,63.66,39.55,68.9055,13.886,20.805,30.175,40.96,60.44,75.87,23.785,35.31,111.8,153.6,21.265,148.96,57.4,80.61,54.5,65.63,74.11,320.35,15.99,7.5233,35.065,19.375,20.5368,70.7047,30.9,52.72,55.85,9.32,96.61,5.243
2016-02-19,154.65,62.89,39.74,69.6226,13.95,20.4,30.38,40.51,60.35,75.78,23.52,35.34,109.35,154.5,21.3225,148.12,57.25,79.53,53.95,66.13,73.19,320.45,15.94,7.4815,34.595,19.3147,20.5513,69.9687,30.43,52.36,55.25,9.201,96.8,5.2
2016-02-22,157.1,63.06,40.83,70.7496,14.028,20.77,30.24,41.76,60.91,76.74,24.09,36.095,109.4,155.65,21.47,151.33,56.91,81.38,54.95,66.71,73.07,326.4,16.33,8.0351,34.81,19.4214,20.937,70.7942,31.545,53.45,56.15,9.364,98.53,5.414
2016-02-23,156.6,63.06,39.82,69.1104,13.92,20.27,29.855,40.68,63.37,75.13,23.695,35.445,108.45,152.0,21.1825,147.47,56.8,80.26,55.4,70.9,73.44,320.25,15.985,7.6745,34.635,19.2081,20.9032,70.1179,30.365,52.95,55.41,9.196,98.89,5.289
2016-02-24,154.25,62.37,39.135,67.9395,13.528,19.5,29.35,39.92,62.64,73.77,23.05,34.755,105.4,148.5,20.7075,144.17,55.6,77.94,54.76,71.31,72.28,313.0,15.555,7.314,34.675,18.7955,20.4211,68.9244,29.92,51.48,54.95,8.922,97.07,5.02
2016-02-25,156.85,63.64,39.87,68.7737,13.796,19.735,30.445,41.505,64.07,75.34,23.395,35.535,107.65,150.35,20.6725,147.8,55.94,78.71,54.13,72.09,71.95,312.7,15.91,7.2581,35.62,18.6935,20.6525,71.6993,30.92,51.71,57.37,9.088,98.28,5.11
2016-02-26,156.65,63.41,40.835,70.2007,13.894,20.31,31.81,42.45,63.54,76.19,24.23,35.305,109.0,153.2,20.7225,150.49,56.39,82.77,56.04,72.14,70.2,316.3,15.81,7.6443,35.74,18.7074,19.9439,73.3005,32.02,53.59,57.51,9.428,98.34,5.244
2016-02-29,156.0,63.82,41.375,70.3837,13.978,20.295,32.81,43.0,64.23,76.7,24.395,35.77,109.65,153.8,20.85,149.38,57.16,84.14,57.31,73.41,71.18,314.5,16.015,8.3166,36.065,18.7027,20.1415,72.7933,32.425,54.77,59.78,9.586,98.11,5.296
2016-03-01,158.95,64.0,41.55,71.1813,14.35,20.82,33.335,44.01,64.53,77.8,24.925,36.48,110.35,154.7,21.3,149.56,58.26,85.62,58.99,74.04,73.07,319.2,16.16,9.0145,36.425,19.1015,19.9487,73.1116,32.995,54.88,60.8,9.679,100.4,5.4
2016-03-02,155.75,62.96,42.21,70.8593,14.058,21.435,33.085,45.48,63.33,78.61,24.975,36.8,110.15,155.0,21.605,150.49,58.14,86.62,58.33,71.98,71.97,318.9,16.035,9.7008,35.915,19.1617,19.9294,73.2508,34.38,54.95,60.54,9.939,98.25,5.408
2016-03-03,153.2,63.01,42.2,70.9545,13.75,21.585,32.045,45.735,63.04,76.93,24.87,37.245,108.75,153.7,21.6525,150.12,58.33,86.32,58.25,72.03,71.77,317.9,15.95,10.0055,36.2,19.3425,19.7221,71.4407,34.46,55.77,60.77,9.977,97.81,5.43
2016-03-04,155.7,63.96,42.675,71.4009,13.7,21.35,31.93,46.485,63.76,77.35,26.4,37.65,109.5,153.35,21.7125,152.12,58.31,86.96,58.8,72.5,72.71,320.2,15.9,10.7011,36.33,20.8169,19.8234,72.0374,35.1,56.0,62.1,10.07,99.26,5.366
2016-03-07,153.9,63.7,42.81,72.1766,13.628,21.055,31.8,45.63,63.68,76.71,25.99,37.245,110.9,154.65,21.845,151.28,58.42,87.5,58.85,71.85,73.73,321.15,15.765,10.85,36.01,20.6129,19.9246,71.9678,34.485,56.71,61.48,9.862,98.81,5.359
2016-03-08,154.8,63.27,42.04,72.1546,13.5,20.7,31.45,45.66,63.27,75.57,25.725,37.175,111.2,154.8,21.6525,150.82,57.7,83.7,59.0,71.63,73.64,322.6,15.72,9.9799,36.07,20.1029,19.6209,72.0673,34.555,56.01,60.61,9.804,98.64,5.25
2016-03-09,157.05,63.89,42.105,72.8205,13.604,20.785,30.905,45.71,63.62,76.39,25.335,37.145,111.9,155.55,21.7325,151.56,58.82,83.4,59.11,71.82,75.26,324.3,15.955,9.8054,36.205,20.3857,19.4907,72.664,35.0,55.86,60.64,9.92,100.0,5.261
2016-03-10,153.5,63.6,40.805,71.174,13.626,20.37,30.49,46.15,62.23,76.41,23.68,36.465,110.5,154.35,20.94,149.05,58.0,79.38,57.31,70.42,74.29,322.7,15.74,9.8706,35.5,20.0704,19.6064,72.1667,34.795,53.96,58.24,9.904,99.13,5.168
2016-03-11,156.25,65.35,42.35,72.6815,13.812,21.63,31.2,48.7,63.87,78.21,23.85,37.895,111.9,157.45,21.5925,154.49,59.47,82.43,59.23,71.96,76.1,326.8,16.445,10.9802,36.45,20.2883,19.9728,73.5591,36.79,55.42,60.13,10.67,101.15,5.339
2016-03-14,157.9,64.6,42.08,72.8132,14.078,21.615,31.755,47.75,63.88,79.24,24.51,38.035,113.05,159.5,21.7475,155.56,60.25,84.22,55.52,72.01,76.28,328.5,16.445,11.2571,36.485,20.7751,20.0789,74.5537,36.58,55.69,60.41,10.6,102.45,5.335
2016-03-15,157.65,65.16,41.495,71.9204,14.068,21.73,31.475,47.015,63.66,78.77,24.005,37.985,112.35,155.85,21.86,152.54,60.63,84.05,57.59,72.95,76.49,323.55,16.3,10.917,36.675,20.3162,19.8523,73.7879,35.9,55.05,60.29,10.33,102.75,5.239
2016-03-16,155.5,65.29,41.875,71.818,14.054,21.885,31.49,46.05,63.0,78.27,23.8,37.655,110.0,155.05,22.4825,151.28,60.97,86.03,59.15,73.26,77.33,323.45,16.295,10.974,36.38,20.2466,19.751,72.6242,35.4,55.11,60.78,10.235,102.15,5.248
2016-03-17,155.45,65.38,42.855,71.1667,13.94,21.545,30.93,44.99,62.78,77.98,24.055,37.6,109.3,151.65,22.375,148.36,60.95,85.0,58.74,73.87,76.58,317.75,15.825,12.075,36.325,21.1553,20.0644,71.2418,34.74,55.64,59.53,10.18,101.75,5.137
2016-03-18,159.05,64.77,42.89,71.7302,13.938,21.59,30.88,45.62,62.86,79.15,23.875,37.875,108.85,152.35,22.3675,151.7,61.46,85.75,60.85,74.84,76.0,316.1,15.53,12.18,36.055,21.9759,20.0065,70.3466,35.79,56.0,60.6,10.195,102.05,5.087
2016-03-21,156.4,64.94,41.33,71.9863,13.904,21.705,30.88,45.195,62.75,78.85,23.835,37.69,108.0,150.55,22.2475,148.36,61.07,85.51,60.79,74.95,75.99,314.25,15.51,11.697,36.28,21.6931,19.9342,70.4461,35.375,55.52,60.88,10.11,101.7,4.986
2016-03-22,154.55,65.07,41.38,72.4473,14.02,21.29,31.15,45.115,62.41,79.77,23.905,37.965,107.45,148.75,22.5475,147.1,61.29,88.07,61.85,75.46,76.71,311.35,15.615,11.403,36.64,21.8693,19.7559,70.7743,35.18,55.77,61.25,10.07,101.55,4.904
2016-03-23,158.0,65.44,40.855,73.1059,14.168,21.15,31.5,44.385,63.1,81.16,23.93,37.685,108.55,150.15,22.54,146.87,61.84,87.05,61.71,76.72,76.95,320.0,15.705,11.295,36.815,21.1321,19.8619,70.2969,34.24,55.21,61.33,9.89,104.0,4.952
2016-03-24,156.7,65.0,40.16,71.8033,13.778,20.64,31.22,43.42,62.01,80.61,23.51,36.82,105.55,147.2,22.135,142.83,60.61,84.6,61.06,77.01,75.5,315.95,15.415,10.98,36.75,21.4938,19.6209,68.6459,32.875,53.56,59.77,9.672,99.98,4.904
2016-03-25,156.7,65.0,40.16,71.8033,13.778,20.64,31.22,43.42,62.01,80.61,23.51,36.82,105.55,147.2,22.135,142.83,60.61,84.6,61.06,77.01,75.5,315.95,15.415,10.98,36.75,21.4938,19.6209,68.6459,32.875,53.56,59.77,9.672,99.98,4.904
2016-03-28,156.7,65.0,40.16,71.8033,13.778,20.64,31.22,43.42,62.01,80.61,23.51,36.82,105.55,147.2,22.135,142.83,60.61,84.6,61.06,77.01,75.5,315.95,15.415,10.98,36.75,21.4938,19.6209,68.6459,32.875,53.56,59.77,9.672,99.98,4.904
2016-03-29,157.6,65.2,40.045,72.2863,13.974,20.73,31.77,43.71,62.53,82.06,23.515,37.36,107.7,150.8,22.2325,145.01,61.3,85.54,61.88,77.22,76.84,313.95,15.595,11.151,36.95,21.211,20.1705,70.098,32.675,54.3,60.05,9.555,99.35,4.9
2016-03-30,160.7,66.29,40.98,73.8743,14.14,20.65,32.22,44.45,63.55,84.05,24.4,38.735,108.8,154.5,22.8325,149.89,62.66,87.84,62.12,77.45,77.6,316.25,15.59,11.547,37.205,21.2202,20.532,70.8837,32.795,56.12,59.96,9.575,100.25,4.9
2016-03-31,157.45,65.47,40.06,72.3668,13.946,20.69,32.235,44.23,62.51,82.58,24.18,38.73,108.55,150.5,22.4825,146.03,61.71,87.32,61.48,77.0,77.26,309.45,15.395,11.925,35.85,20.8308,20.4115,70.4759,32.48,55.54,58.35,9.518,98.0,4.878
2016-04-01,154.7,65.28,38.785,70.9764,13.84,20.335,32.245,44.005,61.32,82.55,23.865,38.375,106.75,148.8,22.1225,142.92,61.44,85.24,59.22,76.13,77.48,306.65,15.395,12.45,35.14,20.0287,19.9776,70.3665,32.415,54.03,56.98,9.449,96.09,4.805
2016-04-04,155.6,65.45,39.175,71.0276,14.152,20.295,32.455,43.86,61.74,82.77,24.035,38.56,107.4,149.2,21.995,144.64,62.81,86.03,60.41,76.62,77.91,307.0,14.445,12.69,30.415,20.0333,19.9728,73.4398,32.48,54.21,57.32,9.429,97.49,4.92
2016-04-05,154.2,64.74,38.345,69.0664,14.074,19.61,32.115,42.95,61.23,81.14,23.275,37.52,106.25,145.35,21.4825,141.01,61.65,81.82,58.91,76.01,76.88,301.25,14.105,11.937,29.22,19.7783,19.7269,71.8684,31.085,52.36,56.43,9.072,97.0,4.625
2016-04-06,156.15,65.1,38.88,69.586,14.258,19.84,32.48,43.0,61.58,80.6,23.3,37.525,107.75,146.1,21.715,142.5,62.34,82.03,58.68,76.54,76.98,300.1,14.19,12.03,29.555,20.2234,19.8234,74.3548,31.15,52.91,56.46,9.103,96.94,4.608
2016-04-07,155.15,64.85,38.58,68.3639,14.008,19.465,32.55,41.35,61.16,79.93,23.34,37.71,106.8,145.15,21.5825,139.66,62.44,80.14,57.88,76.17,76.75,298.55,14.19,11.955,29.285,19.6764,19.8571,74.2951,30.075,52.22,56.74,8.895,96.41,4.8
2016-04-08,154.7,65.02,40.01,69.0664,14.052,19.92,32.76,41.935,61.26,80.19,23.555,38.695,107.45,145.65,22.0725,140.41,62.95,81.8,58.94,76.5,76.55,297.95,14.23,12.135,29.85,20.3718,20.2138,74.1658,30.885,53.12,57.51,9.101,96.94,4.894
2016-04-11,153.95,64.58,40.19,69.8129,14.0,20.18,32.165,42.315,60.93,80.37,24.16,38.63,106.0,146.05,22.1475,139.53,62.63,82.4,59.06,75.97,75.87,294.7,14.395,13.077,29.565,20.7149,20.3633,73.8078,31.2,53.56,56.35,9.191,96.63,4.973
2016-04-12,154.5,64.75,40.93,71.6058,13.968,20.715,31.965,42.56,60.95,79.81,24.385,38.73,106.6,148.3,22.675,140.08,62.3,83.89,59.03,76.09,75.87,299.4,14.8,13.473,29.96,20.9791,20.3536,73.8476,31.36,53.69,56.07,9.237,97.32,4.806
2016-04-13,157.65,64.9,42.565,74.0573,14.218,22.055,31.935,45.265,61.93,81.74,25.125,40.08,110.0,154.55,23.1525,144.54,63.06,86.95,60.98,75.75,76.38,312.3,15.05,14.769,30.36,21.3732,20.5127,75.5881,33.815,55.92,57.61,9.742,99.03,5.003
2016-04-14,159.6,65.84,42.815,74.1304,14.244,22.025,31.98,45.66,62.67,81.7,25.15,40.3,110.55,153.5,23.195,143.62,63.04,88.1,61.04,75.88,76.4,310.55,15.09,14.742,30.555,21.8739,20.5224,76.881,34.075,56.59,56.87,9.826,99.8,4.899
2016-04-15,158.65,65.95,42.545,74.3866,14.194,22.145,32.0,45.16,62.16,80.3,26.11,39.97,108.4,152.4,23.025,143.8,62.1,86.47,60.36,76.17,76.01,308.25,15.14,14.61,31.05,22.064,20.7249,77.0302,33.84,56.38,56.58,9.713,100.05,5.131
2016-04-18,160.45,66.05,42.245,75.0452,14.258,22.095,32.505,45.73,62.32,80.28,25.96,40.32,108.65,152.25,23.25,145.01,62.22,88.03,60.98,76.15,76.46,308.15,15.06,14.871,31.03,21.9203,20.7827,76.9705,34.26,55.87,56.84,9.731,100.5,5.043
2016-04-19,168.5,66.18,42.885,76.8381,14.39,22.4,32.655,45.63,64.52,81.55,26.255,40.37,111.15,153.45,23.585,150.49,66.38,90.0,61.33,76.87,77.12,315.15,15.23,15.579,30.98,21.5216,20.72,77.2888,34.23,55.8,57.38,9.749,102.3,5.223
2016-04-20,168.1,65.56,43.345,77.6796,14.592,22.715,32.0,46.815,64.63,79.88,26.395,40.675,111.75,154.5,23.545,150.03,65.83,89.05,61.76,75.64,76.55,314.0,15.175,15.987,30.93,21.2017,20.5706,77.5573,35.11,56.47,57.46,9.963,103.7,5.145
2016-04-21,165.15,64.24,43.65,77.5699,13.986,22.73,31.665,47.64,63.87,79.3,26.49,40.7,114.65,152.1,23.8775,148.82,64.91,87.71,62.68,75.66,75.64,311.7,14.98,15.177,30.52,20.9791,20.1801,78.1939,35.525,59.1,58.18,10.015,98.65,5.169
2016-04-22,163.45,65.01,43.825,76.7649,14.022,22.865,31.615,47.79,63.13,79.02,26.48,40.71,115.5,149.75,24.075,140.83,64.91,87.34,60.79,75.74,74.78,307.45,14.945,15.279,30.225,21.299,20.3054,78.0845,35.815,59.45,58.17,10.09,96.5,5.171
2016-04-25,163.5,65.48,43.62,77.3869,14.036,22.655,33.055,46.645,62.95,78.7,25.9,40.545,115.25,148.8,24.055,140.27,64.72,88.0,62.35,76.23,74.68,308.3,14.785,14.547,30.615,21.0719,20.3344,78.2436,34.9,58.66,58.64,9.861,96.64,5.074
2016-04-26,162.85,65.13,43.735,73.6548,14.03,22.84,32.435,47.48,62.48,78.58,25.75,40.47,114.0,147.55,23.9975,138.83,65.19,88.43,62.94,76.45,73.98,304.85,14.98,14.457,29.375,20.9931,20.344,77.1098,35.41,58.39,58.23,10.045,95.85,5.205
2016-04-27,164.8,65.8,44.965,73.1425,14.072,22.725,32.625,47.88,62.9,83.63,25.745,41.06,114.2,147.2,24.3825,138.97,65.71,88.51,63.23,77.12,79.65,307.15,14.96,14.34,29.23,21.248,20.4935,76.5827,35.245,58.99,58.46,9.928,95.96,5.704
2016-04-28,165.85,66.0,45.12,73.4718,13.948,22.83,32.905,48.245,62.63,82.82,25.77,40.695,115.0,149.4,23.895,140.18,65.64,88.26,62.31,76.73,79.57,316.6,14.85,15.333,29.495,20.9513,20.8888,75.7771,35.665,58.77,55.77,10.0,95.35,5.631
2016-04-29,158.45,65.24,43.93,72.4473,13.66,22.015,32.405,46.24,61.17,81.53,24.745,39.995,113.05,145.1,22.7875,139.11,64.63,84.28,60.17,75.5,78.4,311.0,14.48,14.796,29.12,20.6963,20.6863,71.7192,34.25,56.84,54.61,9.659,94.28,5.364
2016-05-02,158.6,64.94,43.93,72.6595,13.79,22.32,32.3,45.965,61.64,81.65,24.9,40.18,114.2,147.25,23.0175,141.43,64.74,84.23,60.29,75.29,78.3,317.6,14.795,14.577,29.165,20.6314,20.1512,71.6396,34.12,56.71,54.25,9.597,95.37,5.259
2016-05-03,157.8,65.5,42.725,71.3935,13.686,22.05,32.3,45.5,60.97,80.97,24.255,39.495,113.0,144.7,22.7,139.15,63.48,81.95,58.71,75.9,77.94,314.0,14.82,13.932,29.06,20.5433,20.1367,71.2617,32.83,55.5,53.56,9.181,93.75,5.029
2016-05-04,157.3,64.47,42.15,69.7324,13.658,21.905,31.725,45.31,60.49,79.83,23.91,38.435,111.6,143.65,22.5075,135.76,63.08,81.36,58.46,76.08,77.89,317.0,14.275,14.094,28.765,20.4182,19.3268,69.7499,33.38,54.91,53.25,9.173,93.48,4.852
2016-05-05,158.65,64.31,42.545,69.7031,13.714,21.645,32.04,44.71,59.56,79.44,23.9,38.49,112.4,144.4,22.545,135.85,63.8,80.43,58.42,75.25,77.92,317.3,14.355,14.079,28.585,20.3718,19.052,70.7644,32.6,53.7,54.02,8.97,94.47,4.889
2016-05-06,157.75,63.75,42.94,69.8568,13.598,20.43,31.995,44.265,59.8,78.89,23.9,38.275,112.25,143.7,22.5875,134.41,63.56,81.03,58.33,75.48,76.82,316.5,14.21,13.914,28.445,20.2744,19.3123,70.0184,32.86,53.78,54.03,9.03,95.31,4.832
2016-05-09,160.35,63.92,42.08,69.7251,13.804,20.67,32.12,44.15,61.05,81.13,24.05,38.36,115.0,145.55,22.58,135.25,63.9,80.63,58.68,76.19,77.03,318.45,14.555,12.225,28.66,20.0843,19.4088,71.4208,32.93,53.84,54.38,9.013,96.6,4.707
2016-05-10,160.8,64.09,42.665,70.0178,13.846,20.895,32.47,44.575,61.01,81.45,24.375,38.58,114.7,148.85,22.895,136.18,63.55,82.26,59.42,76.54,76.99,322.6,14.625,12.555,28.7,20.3115,19.3075,70.0184,33.47,54.73,55.55,9.12,96.81,4.776
2016-05-11,159.2,64.56,42.885,69.747,13.824,20.84,32.51,44.13,60.6,81.66,24.14,38.5,114.1,146.45,22.7625,134.18,62.9,81.28,59.86,76.76,75.95,319.3,14.7,13.053,29.09,20.5943,19.134,69.1134,33.0,54.95,55.49,9.101,95.67,4.73
2016-05-12,158.3,64.62,42.765,69.3811,13.646,20.69,32.075,43.455,60.39,80.86,24.195,38.3,112.2,144.75,22.64,132.09,63.05,82.18,59.2,76.7,75.86,316.5,14.86,12.42,28.895,20.0751,19.1774,68.7354,32.695,54.6,55.23,8.654,95.29,4.645
2016-05-13,159.55,65.09,42.82,70.4056,13.662,20.725,32.335,44.02,60.64,81.5,24.495,38.485,113.0,145.35,22.7125,132.79,63.15,80.75,59.55,76.8,76.42,317.1,15.095,12.336,29.635,19.885,19.269,69.6007,33.395,54.76,55.14,8.645,95.89,4.664
2016-05-16,159.05,65.52,43.15,70.3032,13.7,20.575,32.21,43.9,60.61,80.66,24.365,38.465,113.15,145.05,22.51,133.2,63.09,80.25,59.66,77.43,76.23,317.8,15.03,12.57,29.445,20.0333,19.3847,69.2824,33.28,54.85,54.87,8.604,96.23,4.726
2016-05-17,157.95,65.13,43.07,70.2446,13.728,20.63,32.485,44.325,59.91,80.95,24.22,38.24,111.55,143.95,21.7275,132.55,63.65,77.8,59.34,76.59,75.29,317.5,15.06,12.678,28.87,20.3996,19.1484,69.372,33.55,55.21,54.18,8.636,94.95,4.743
2016-05-18,159.85,65.36,43.16,70.6178,13.718,20.705,32.555,44.98,59.98,81.24,24.525,38.335,112.7,144.8,21.7025,133.39,63.84,77.93,59.16,76.24,75.41,320.65,15.15,12.522,28.89,20.3996,18.7483,69.73,34.02,55.87,53.21,8.775,94.6,5.029
2016-05-19,158.2,65.15,42.13,70.0617,13.54,20.855,32.2,45.305,59.5,80.21,23.98,38.265,112.25,142.2,21.595,131.95,63.51,79.05,58.57,76.18,74.96,318.05,14.95,11.796,28.72,20.5016,18.7242,68.626,34.465,55.47,53.33,8.743,93.85,5.01
2016-05-20,160.65,66.01,43.005,71.1081,13.82,21.24,33.03,45.715,60.35,81.73,24.395,38.78,114.55,144.2,22.095,133.81,64.77,79.89,59.98,77.28,75.8,318.9,15.205,11.889,28.945,20.5341,18.917,70.7942,34.675,56.25,54.41,8.843,94.82,5.139
2016-05-23,160.1,66.35,42.39,68.8981,13.9,21.085,33.16,45.93,60.31,82.89,23.58,38.64,114.55,142.4,21.9525,132.51,64.38,78.98,59.87,77.03,76.59,316.2,15.03,11.508,28.84,20.2003,18.8399,69.8195,34.785,56.19,54.54,8.794,94.5,5.171
2016-05-24,164.2,67.74,43.115,70.6325,14.118,22.05,33.9,47.63,61.75,85.0,24.21,39.37,116.1,144.7,22.435,134.18,65.22,81.62,61.53,77.77,77.9,322.15,15.21,11.892,29.125,20.4923,19.1484,71.4108,36.665,57.15,56.0,9.092,96.45,5.315
2016-05-25,164.8,67.41,44.07,71.0935,14.104,22.36,34.565,48.97,62.3,84.82,24.38,39.56,116.9,143.5,22.665,135.25,64.57,83.13,62.46,77.42,77.73,321.15,15.34,12.138,29.19,20.6314,19.0279,73.221,36.71,58.02,56.07,9.524,97.37,5.355
2016-05-26,165.75,67.92,44.03,71.8399,14.21,22.57,34.785,50.0,62.92,86.05,24.47,39.94,117.35,143.8,22.9425,134.74,64.69,85.34,62.84,77.88,77.87,321.95,15.59,12.975,29.275,20.7751,19.3123,73.0718,36.985,58.07,56.0,9.635,98.63,5.412
2016-05-27,166.9,68.18,43.9,71.5179,14.224,22.705,34.39,49.765,63.13,86.04,24.38,40.055,118.25,145.05,22.8175,136.18,64.57,83.94,62.96,77.73,78.53,324.5,15.465,12.837,29.09,20.854,19.4666,73.4,36.95,58.3,56.02,9.092,98.24,5.429
2016-05-30,167.45,68.15,43.765,72.1546,14.262,22.7,34.56,50.28,63.56,85.7,24.49,40.02,118.25,145.4,22.945,136.46,64.92,85.15,63.36,77.54,78.47,324.25,15.58,12.771,29.115,20.9421,19.3172,73.5094,37.31,58.19,56.3,9.097,99.19,5.444
2016-05-31,168.9,67.59,43.675,70.6398,14.312,22.58,34.85,49.765,63.08,85.7,24.35,40.12,117.35,144.05,22.835,134.92,65.06,84.34,63.0,77.86,78.38,324.95,15.615,13.26,29.2,20.9281,19.457,73.2906,36.99,58.11,56.02,9.025,97.91,5.377
2016-06-01,168.25,67.2,43.03,70.8593,14.308,22.39,34.7,48.86,62.88,85.02,24.085,39.955,118.25,144.4,23.15,135.9,65.07,83.07,62.34,77.47,78.88,324.1,15.5,12.885,29.01,20.8957,19.6594,73.0718,36.16,57.73,55.94,8.837,97.82,5.34
2016-06-02,167.75,66.79,42.34,70.9837,14.18,22.315,34.675,47.51,62.91,87.82,24.18,39.92,118.15,145.35,23.4575,138.13,65.63,83.51,62.73,77.5,79.21,323.5,15.5,13.539,28.945,20.8632,19.592,72.9823,36.225,58.0,55.3,8.875,97.8,5.338
2016-06-03,168.1,66.69,42.295,69.6885,13.96,21.755,34.435,46.32,62.87,87.35,24.34,39.825,117.65,145.25,23.1775,137.62,62.04,80.28,61.74,76.43,78.72,324.3,15.37,13.761,28.74,20.8586,19.5871,72.0971,35.61,57.01,53.35,8.646,98.01,5.322
2016-06-06,168.1,66.83,42.465,69.4909,13.95,21.82,34.285,46.385,62.82,86.59,24.265,39.105,118.85,145.25,23.2075,140.69,61.77,80.38,61.41,76.62,78.79,324.15,15.37,14.169,28.58,21.0811,19.645,72.0076,35.365,56.84,53.03,8.672,98.51,5.394
2016-06-07,168.8,66.9,43.765,69.6665,13.95,21.91,34.395,47.065,63.33,87.72,24.605,39.55,119.0,149.4,23.4625,145.52,61.65,82.9,61.5,76.06,79.44,335.0,15.5,14.25,28.895,21.3222,19.8426,72.6839,35.72,57.01,53.51,8.8,98.39,5.539
2016-06-08,168.6,66.15,43.37,69.3665,13.754,21.56,34.265,46.405,63.13,87.06,24.355,39.375,118.1,147.55,23.35,143.75,61.8,81.5,61.35,76.15,78.84,332.9,15.52,14.64,28.595,20.7473,19.8282,72.2562,34.94,56.73,53.61,8.651,97.68,5.383
2016-06-09,166.85,65.79,42.845,68.8689,13.704,21.205,34.09,45.875,62.79,87.63,23.9,39.17,118.4,145.75,23.0325,143.29,62.37,79.57,61.0,75.11,79.0,331.1,15.215,14.31,28.28,20.4923,19.7462,71.9579,34.205,56.11,53.4,8.451,96.78,5.316
2016-06-10,163.4,64.67,42.05,68.2103,13.394,20.31,32.905,44.295,61.43,85.75,23.195,38.13,116.1,142.7,22.7325,140.78,60.77,78.09,60.68,73.88,78.09,326.55,14.74,14.19,27.65,19.9545,19.2738,70.0582,32.675,55.23,52.66,8.194,94.9,5.079
