Date,SHEL LN Equity,AZN LN Equity,HSBA LN Equity,ULVR LN Equity,BP/ LN Equity,DGE LN Equity,GSK LN Equity,GLEN LN Equity,BATS LN Equity,RIO LN Equity,REL LN Equity,RKT LN Equity,LSEG LN Equity,NG/ LN Equity,CPG LN Equity,BA/ LN Equity,LLOY LN Equity,AAL LN Equity,EXPN LN Equity,BARC LN Equity,PRU LN Equity,FLTR LN Equity,AHT LN Equity,III LN Equity,TSCO LN Equity,RR/ LN Equity,HLN LN Equity,SSE LN Equity,STAN LN Equity,VOD LN Equity,RTO LN Equity,IMB LN Equity,LGEN LN Equity,NWG LN Equity,AV/ LN Equity,INF LN Equity,IHG LN Equity,SGE LN Equity,BNZL LN Equity,SMT LN Equity,SN/ LN Equity,NXT LN Equity,SGRO LN Equity,CNA LN Equity,WPP LN Equity,BT/A LN Equity,HLMA LN Equity,ADM LN Equity,BRBY LN Equity,SKG LN Equity,ABF LN Equity,SPX LN Equity,CRDA LN Equity,WTB LN Equity,MNDI LN Equity,ITRK LN Equity,UU/ LN Equity,MRO LN Equity,PSON LN Equity,SVT LN Equity,ENT LN Equity,SMIN LN Equity,AUTO LN Equity,IAG LN Equity,BME LN Equity,ANTO LN Equity,WEIR LN Equity,MKS LN Equity,PSH LN Equity,FCIT LN Equity,RMV LN Equity,DCC LN Equity,STJ LN Equity,CCH LN Equity,SBRY LN Equity,LAND LN Equity,BDEV LN Equity,MNG LN Equity,BKG LN Equity,KGF LN Equity,DPH LN Equity,TW/ LN Equity,IMI LN Equity,DPLM LN Equity,HWDN LN Equity,JD/ LN Equity,SMDS LN Equity,BEZ LN Equity,OCDO LN Equity,CTEC LN Equity,PHNX LN Equity,RS1 LN Equity,SDR LN Equity,HIK LN Equity,UTG LN Equity,HL/ LN Equity,EDV LN Equity,AAF LN Equity,FRES LN Equity,FRAS LN Equity
26-01-2015,2211.5,4700,627.1,2892,439,1967,1515.866,251.418,3779.5,2887.5,1158,5500,2405,1016.509,1183.521,512,76,1112.304,1181,240.75,1384.94,5748.476,1118,461.6,291.333,309.881,#N/A N/A,1516,900.69,238.65,123.1,3091,266.2,412.569,711.184,476.44,3635.987,480,1922,255.7,1186,7170,395.705,271.4,1471,426,702.5,1433,1774,1662.2528,3112,3223.11,2938.905,4351.453,1178,2331,998,940.467,1346,2139,432,1133,#N/A N/A,363.977,310,697,1687,455.256,#N/A N/A,448.6,235,3645,862,1076,268.4,1371.733,456.7,#N/A N/A,2395,346.5,846,135.2,1303,764.5,429.1,19.94,307.326,288.5,415.6,#N/A N/A,629.428,205.7,496.23,2315,496.6,1013,#N/A N/A,#N/A N/A,896.5,717
27-01-2015,2191,4725,618,2886,440.6,1942,1501.198,252.86,3756,2872.5,1151,5515,2353,1024.363,1190.801,506,75.13,1084.932,1165,239.45,1381.521,5631.485,1105,463.3,291.65,301.645,#N/A N/A,1545,896.31,236.7,121.8,3074,264.6,405.246,700,470.916,3593.769,484,1923,251.1,1175,7155,390.446,282.7,1460,422.1,697,1443,1764,1607.4515,3097,3191.999,2898.588,4295.61,1174,2268,1015,909.437,1321,2151,437.5,1117,#N/A N/A,371.933,315,693.5,1640,454.013,#N/A N/A,445,244.3,3620,858,1074,270.3,1354.667,452.5,#N/A N/A,2376,349,852.5,133.5,1278,770,427,19.72,296.812,290,408.7,#N/A N/A,631.722,202.3,488.24,2350,491.8,1003,#N/A N/A,#N/A N/A,910,708.5
28-01-2015,2153.5,4743.5,618.2,2897,432.95,1962,1513.843,256.641,3778.5,2894.5,1145,5620,2384,1037.891,1189.761,513,74.76,1109.815,1184,236.85,1402.033,5722.716,1121,464.1,288.357,302.846,#N/A N/A,1580,861.38,237.25,122.2,3097,269.3,403.739,699.342,468.154,3505.376,481.7,1923,252.3,1191,7230,395.418,287.6,1454,426.9,706,1457,1788,1627.878,3121,3211.703,2890.1,4304.201,1177,2288,1032,901.515,1340,2170,453.5,1116,#N/A N/A,371.27,315,673.5,1677,456.786,#N/A N/A,448.2,237.1,3617,859,1072,262.9,1374.933,457.7,#N/A N/A,2411,349.9,850.5,134.3,1278,759.5,425,20.08,296.812,291.6,414,#N/A N/A,637.458,204.3,496.57,2354,493.3,995,#N/A N/A,#N/A N/A,910,710.5
29-01-2015,2060,4761.5,618.1,2952,424.85,2022.5,1509.796,249.129,3794,2886,1162,5720,2411,1033.636,1204.321,516,74.86,1092.397,1183,236.55,1404.169,5704.995,1119,466.4,287.533,304.562,#N/A N/A,1605,847.01,237.65,122,3160,269.2,397.6,705.263,468.154,3506.695,481.5,1935,247.7,1200,7295,394.366,292.6,1450,429.1,699,1450,1765,1646.0164,3160,3215.851,2871.002,4295.61,1188,2319,1042,869.495,1361,2199,461,1110,#N/A N/A,373.922,310,655,1646,466.542,#N/A N/A,449,237.1,3552,868.5,1089,263.8,1384.533,470.4,#N/A N/A,2434,346.7,856.5,137.6,1276,757.5,429.8,20.36,291.416,291.2,416,#N/A N/A,641.282,202.4,494.19,2358,492.9,1033,#N/A N/A,#N/A N/A,862.5,713.5
30-01-2015,2018,4743,609.6,2930,424.45,1970,1484.001,247.637,3752,2925,1156,5630,2365,1020.545,1197.041,507.5,73.75,1107.825,1173,234.15,1384.513,5688.967,1088,459.3,284.683,305.934,#N/A N/A,1609,844.91,234.5,120.9,3124,267.9,390.277,694.737,471.376,3511.973,480.2,1897,248.4,1191,7235,394.27,293.8,1466,417.9,696.5,1448,1729,1627.0652,3103,3162.962,2819.014,4299.906,1189,2293,1027,874.776,1351,2152,457.5,1127,#N/A N/A,360.994,315.75,650,1680,463.29,#N/A N/A,451.5,232.6,3528,858,1071,255.4,1358.933,458.4,#N/A N/A,2423,342.8,865,135.4,1276,756.5,424.9,20.12,294.858,289.1,411,#N/A N/A,641.664,204.8,492.66,2360,489.9,1011,#N/A N/A,#N/A N/A,899,711.5
02-02-2015,2069,4682,612.4,2914,437.7,1950,1477.425,251.816,3767,2961,1157,5630,2342,1018.909,1205.361,507,73.67,1118.773,1168,235.85,1376.393,5679.316,1063,465.1,289.243,303.361,#N/A N/A,1617,838.53,233.85,120.7,3130,267.4,393.616,696.053,472.297,3438.092,477,1888,249.2,1184,7165,398.095,293.3,1458,413.1,686.5,1459,1743,1666.7286,3114,3181.629,2848.722,4281.005,1189,2280,1001,880.718,1363,2106,448,1141,#N/A N/A,351.049,322,672,1734,457.169,#N/A N/A,454.9,232.5,3540,868.5,1072,267.3,1380.267,458.2,#N/A N/A,2417,335.1,869,133.4,1291,775,414.3,20.1,295.137,290,415.5,#N/A N/A,635.928,205.6,495.04,2357,507,996.5,#N/A N/A,#N/A N/A,886.5,719
03-02-2015,2180,4641.5,617.5,2898,449.85,1926,1469.838,267.983,3753,3076,1164,5600,2383,1014.545,1190.801,520.5,74.97,1164.559,1185,248.45,1394.341,5720.366,1064,476.6,293.93,306.792,#N/A N/A,1629,870.9,236.9,123,3085,271.3,404.492,701.316,476.9,3415.664,480.4,1897,253.7,1175,7095,404.596,295.7,1477,421.2,693,1468,1771,1657.847,3079,3223.11,2812.648,4260.386,1210,2429,994.5,890.291,1357,2113,447,1175,#N/A N/A,354.364,320,706,1830,456.308,#N/A N/A,460.5,242.3,3653,895,1101,272.6,1370.667,461.8,#N/A N/A,2446,332,868,135.2,1371,775.5,414.9,20.28,293.184,298.4,435.2,#N/A N/A,640.135,208.8,503.03,2369,508,1045,#N/A N/A,#N/A N/A,880,716
04-02-2015,2157,4688,615.6,2884,445.35,1925,1493.105,265.645,3735.5,3053.5,1179,5620,2382,1007.127,1191.841,527.5,74.55,1144.653,1185,248.75,1390.922,5524.907,1079,475,290.763,308.68,#N/A N/A,1620,874.89,236.5,121.9,3080,270.5,410.092,694.737,477.361,3453.923,484.4,1905,253.7,1168,7115,400.676,293.4,1477,423,699,1473,1796,1621.1673,3042,3231.406,2806.283,4268.977,1205,2398,1002,880.058,1370,2115,447,1171,#N/A N/A,359.336,315,697.5,1810,459.464,#N/A N/A,458.1,239.6,3659,890,1100,266.7,1381.333,470,#N/A N/A,2478,329.7,864.5,137,1349,755.5,425.1,19.9,291.974,301.2,431.3,#N/A N/A,636.311,208.7,500.31,2398,508,966,#N/A N/A,#N/A N/A,888,716.5
05-02-2015,2169,4529,613.4,2835,450.1,1916.5,1517.889,267.486,3689,3080.5,1169,5585,2361,1000.363,1190.801,516.5,75.53,1166.55,1194,248.8,1377.675,5597.617,1073,476.7,294.373,315.028,#N/A N/A,1630,890.41,230.9,122.1,3021,268.1,406.754,696.711,479.662,3440.731,485.4,1910,253.9,1198,7140,400.58,296,1459,442,702.5,1459,1784,1661.5176,3014,3279.11,2839.173,4254.372,1218,2452,998,899.864,1358,2120,444.5,1179,#N/A N/A,359.668,313,711,1852,460.612,#N/A N/A,457,244.4,3694,877,1098,269.4,1392,470.2,#N/A N/A,2484,333.8,870,137,1399,764,419.3,20.18,297.464,293.9,409.3,#N/A N/A,632.104,209.9,495.55,2428,511.5,1000,#N/A N/A,#N/A N/A,897,715
06-02-2015,2165,4467,620.8,2802,450.6,1909,1535.086,264.053,3628,3028.5,1168,5575,2356,991.963,1175.201,517.5,75.81,1140.173,1190,255.45,1384.513,5600.149,1094,476.5,289.687,312.969,#N/A N/A,1628,892.98,231.4,122.3,3044,268.9,413.539,706.579,478.742,3448.646,484.9,1886,255.8,1197,7165,399.72,296.4,1449,443,706,1468,1797,1646.4041,3042,3271.851,2868.88,4213.993,1217,2456,993.5,894.913,1375,2096,444.5,1187,#N/A N/A,358.673,310,702,1843,460.325,#N/A N/A,460,246.5,3745,867.5,1102,269.8,1388.8,459.7,#N/A N/A,2531,338,864,137.1,1395,792,418.8,20.22,291.881,298,407.5,#N/A N/A,634.781,210.9,504.39,2470,505.5,990,#N/A N/A,#N/A N/A,860,715
09-02-2015,2186.5,4466.5,610.6,2804,457.1,1896,1543.684,274.201,3605,3095,1155,5535,2334,971.018,1171.041,514.5,74.92,1178.494,1185,253.65,1368.274,5601.911,1088,471.3,295.64,309.538,#N/A N/A,1609,894.12,228.8,121.4,3047,267.3,410.308,700,473.218,3443.369,476.1,1883,251.2,1194,7080,393.984,293.1,1439,436.6,678.5,1462,1775,1640.2331,3010,3231.406,2887.978,4170.178,1205,2448,962.5,901.185,1366,2050,452.5,1162,#N/A N/A,355.69,305,716.5,1879,454.778,#N/A N/A,457.6,245.4,3751,865,1079,267.8,1356.8,455.6,#N/A N/A,2486,335.9,858.5,134.5,1382,781.5,411.2,19.812,287.136,295.3,390,#N/A N/A,629.81,210.6,497.25,2333,502,1000,#N/A N/A,#N/A N/A,896,701
10-02-2015,2152.5,4488,597.8,2811,446.35,1888,1537.109,269.674,3647.5,2992.5,1178,5590,2387,972.872,1187.681,522.5,75.01,1143.657,1187,253.2,1385.794,5544.08,1090,474,306.343,315.028,#N/A N/A,1619,871.28,230.95,121.8,3078,270.6,411.923,707.895,478.742,3515.931,478.7,1899,253.4,1184,7250,399.337,293.3,1462,443.8,689.5,1476,1812,1667.3672,3009,3272.888,2901.77,4257.809,1227,2450,960.5,898.874,1384,2059,452.5,1164,#N/A N/A,357.347,306,693.5,1839,476.967,#N/A N/A,457.5,251.9,3758,880,1102,265.2,1353.6,459.7,#N/A N/A,2486,341.5,860.5,136.9,1383,790,416.1,20.16,284.344,295.9,399.9,#N/A N/A,637.076,211.5,503.71,2429,502,995.5,#N/A N/A,#N/A N/A,859.5,690
11-02-2015,2146.5,4491,592.1,2819,445.8,1884.5,1531.545,270.321,3635.5,2971.5,1186,5775,2378,980.4,1181.441,525,74.39,1118.276,1190,251,1377.675,5555.321,1086,472.6,307.04,310.567,#N/A N/A,1604,874.23,229.9,122.8,3032,271,407.508,700,474.599,3530.443,481.2,1895,252.7,1165,7245,401.632,290.8,1451,460,695.5,1485,1821,1712.5601,2992,3229.332,2916.624,4261.245,1228,2448,986,896.893,1372,2068,453.5,1159,#N/A N/A,366.298,305,690.5,1826,471.898,#N/A N/A,458,250.2,3697,882,1091,264.5,1350.4,471.9,#N/A N/A,2509,340,870,140,1384,795,418,19.996,286.484,295,397.4,#N/A N/A,631.722,200.6,497.25,2426,499,968,#N/A N/A,#N/A N/A,859,681.5
12-02-2015,2112.5,4504.5,596.4,2795,444.3,1862.5,1502.715,275.495,3626.5,3039.5,1173,5690,2414,975.927,1162.721,528,74.43,1160.08,1199,253.35,1383.658,5546.325,1100,474.6,308.433,310.567,#N/A N/A,1600,881.84,231.3,126.1,3066,270.1,416.662,710.526,486.107,3515.931,474.7,1898,254.5,1172,7315,404.309,287.5,1458,450,703,1473,1887,1786.3675,2966,3324.74,2955.88,4308.497,1258,2568,973,916.039,1375,2057,452.5,1171,#N/A N/A,372.264,307,705.5,1840,470.08,#N/A N/A,458.3,258.6,3795,896.5,1159,263,1336.533,479.5,#N/A N/A,2552,343.3,859.5,143.2,1421,780,428,19.716,297.743,294,391,#N/A N/A,637.458,208.9,501.5,2462,509,1001,#N/A N/A,#N/A N/A,870.5,679.5
13-02-2015,2149,4551,598.2,2789,454.2,1837,1570.997,285.146,3592,3151.5,1160,5660,2400,971.127,1163.761,523,75.35,1198.899,1198,256.45,1366.992,5507.195,1073,473.1,306.027,324.122,#N/A N/A,1568,910.3,232.4,126.8,3025,270,418.923,711.842,487.488,3455.243,471.4,1882,256,1163,7225,407.559,287,1447,439.1,705,1459,1861,1821.5761,2905,3232.443,2899.648,4295.61,1257,2595,954,919.671,1362,2019,451,1186,#N/A N/A,367.292,304,731,1892,472.471,#N/A N/A,462.5,259.5,3818,899,1164,266.8,1333.333,481.9,#N/A N/A,2516,342.8,870,140.5,1416,778,430.7,19.812,297.184,294,385,#N/A N/A,638.988,212.9,500.82,2472,512,1006,#N/A N/A,#N/A N/A,879,681.5
16-02-2015,2131.5,4468.5,601.1,2749,451.9,1839.5,1559.87,288.28,3594.5,3163.5,1158,5610,2392,959.563,1159.601,521,75.73,1214.825,1181,258.8,1367.42,5369.546,1086,470.6,307.04,321.377,#N/A N/A,1537,904.87,230,125.9,2997,269.5,413.754,712.5,490.25,3414.345,470.4,1876,256,1155,7230,403.831,278.8,1445,438,696.5,1430,1851,1782.5806,2926,3257.332,2897.527,4304.201,1251,2508,940.5,941.127,1369,2022,449,1180,#N/A N/A,372.264,305,750,1858,471.993,#N/A N/A,462.9,261.1,3780,899.5,1192,267.2,1325.867,484.6,#N/A N/A,2540,343,872.5,142.2,1421,759.5,428.4,19.56,299.79,293.6,385.3,#N/A N/A,633.252,213.3,501.67,2448,511,1022,#N/A N/A,#N/A N/A,840.5,679
17-02-2015,2151.5,4552.5,602.8,2801,452,1885.5,1565.434,285.991,3663.5,3180,1160,5685,2422,962.618,1157.521,520.5,77.03,1229.257,1181,257.55,1374.684,5405.094,1080,472.5,309.51,316.572,#N/A N/A,1555,900.5,231.25,126.8,3063,270.9,416.231,716.447,487.488,3357.615,464.9,1883,255,1177,7240,403.448,280,1451,442,697.5,1421,1861,1773.3091,2948,3253.184,2933.6,4271.555,1246,2510,949,929.904,1372,2028,450,1180,#N/A N/A,373.922,308.5,744,1859,467.785,#N/A N/A,462.5,257.4,3800,901,1179,270.4,1329.067,484.4,#N/A N/A,2544,342.1,878,142.2,1428,756.5,429.6,19.36,309.466,297,377.8,#N/A N/A,642.047,212.2,504.9,2450,510,1018,#N/A N/A,#N/A N/A,835.5,678.5
18-02-2015,2154,4485,605.5,2770,451.3,1866.5,1573.526,287.981,3603.5,3201.5,1169,5635,2435,953.454,1157.521,522,77.29,1253.146,1190,260.35,1367.42,5362.951,1111,474.9,307.42,320.69,#N/A N/A,1543,919.44,225.45,128.2,3051,271,427,725,496.234,3416.983,470.1,1890,254.6,1185,7275,395.705,281.1,1482,435.4,704,1450,1883,1748.642,2998,3282.221,2921.929,4312.792,1254,2527,935,954.332,1379,2007,451.5,1197,#N/A N/A,366.961,313.25,752.5,1895,473.141,#N/A N/A,459.6,262,3860,906.5,1143,270.3,1304.533,488.1,#N/A N/A,2557,344.9,882,142.4,1441,757.5,436.7,19.436,315.142,300.5,378,#N/A N/A,640.517,216.5,508.3,2453,518,1053,#N/A N/A,#N/A N/A,839,686.5
19-02-2015,2109,4427.5,601.9,2805,445.7,1884,1544.19,282.111,3660.5,3220,1178,5705,2454,972.109,1172.081,525.5,77.23,1217.313,1192,260.4,1371.266,5475.338,1128,478.4,303.937,330.128,#N/A N/A,1535,920.2,228.4,129,3087,272.8,426.354,721.711,493.932,3361.573,472,1914,253.9,1186,7370,401.25,257.1,1506,436.9,707.5,1460,1902,1761.2564,3057,3337.184,2961.185,4317.088,1267,2524,941.5,962.584,1398,2033,459,1186,#N/A N/A,373.922,318.5,748,1862,475.628,#N/A N/A,457.3,260.2,3890,906,1125,269.1,1316.267,496.6,#N/A N/A,2571,347.9,890,144.4,1417,785,433.9,19.808,321.376,306.3,380,#N/A N/A,638.988,216.6,510.17,2471,516.5,1053,#N/A N/A,#N/A N/A,836.5,691.5
20-02-2015,2127,4413.5,605.2,2800,446.7,1886,1547.731,290.618,3656,3237.5,1182,5685,2461,980.727,1179.361,530,77.98,1240.704,1190,261.5,1370.838,5422.798,1130,482.2,304.76,328.069,#N/A N/A,1527,926.58,232.4,129.1,3100,273.3,428.077,719.079,495.774,3341.783,471.6,1928,257.2,1175,7325,398.573,252.1,1518,441.2,707.5,1463,1908,1738.4293,3036,3340.295,2981.344,4304.201,1271,2547,946,962.914,1391,2049,466.5,1192,#N/A N/A,365.303,327,753.5,1911,476.01,#N/A N/A,458,261.3,3873,897,1132,271.6,1312,500.5,#N/A N/A,2568,341.3,909,145.3,1445,795,437,20.14,323.051,309.5,379.5,#N/A N/A,647.783,216.6,513.57,2496,524,1066,#N/A N/A,#N/A N/A,827,699
23-02-2015,2114,4483,577.2,2842,444.6,1913.5,1552.789,285.643,3727.5,3150.5,1188,5745,2506,979.091,1194.961,534,79.02,1192.429,1199,262.85,1386.222,5479.791,1143,490,304.507,326.01,#N/A N/A,1535,883.36,232.7,128.8,3138,275.7,429.477,721.053,493.932,3384.001,479.1,1950,258.6,1181,7390,401.536,249.9,1532,442.8,711,1496,1921,1759.9689,3058,3322.666,2968.612,4368.635,1277,2461,950,920.189,1413,2057,472.5,1176,#N/A N/A,372.596,331.75,732.5,1879,477.636,#N/A N/A,457.5,264.1,3861,903.5,1127,270.3,1319.467,503,#N/A N/A,2619,343.4,935,145.3,1431,801,436.7,20.18,335.24,312.2,382,#N/A N/A,650.077,218.3,522.58,2518,530,1080,#N/A N/A,#N/A N/A,802.5,700.5
24-02-2015,2129.5,4507,581.6,2861,448.35,1935.5,1564.422,293.901,3737,3193.5,1187,5775,2514,989.127,1196.001,536,79.21,1231.248,1196,264,1381.521,5417.544,1151,492.4,301.973,321.377,#N/A N/A,1580,904.78,226.5,129,3154,277.1,434.969,722.368,497.155,3385.32,483.5,1928,257.7,1184,7415,402.684,251.7,1534,447,714,1479,1903,1778.8574,3009,3339.258,2942.088,4385.818,1310,2470,962,941.952,1411,2078,482,1163,#N/A N/A,373.59,330.25,754.5,1863,482.036,#N/A N/A,457.5,264,3875,892,1126,270,1320.533,503.5,#N/A N/A,2582,341.7,930,141.5,1436,800,438.3,19.828,336.542,316,380,#N/A N/A,649.312,223,521.39,2574,533.5,1108,#N/A N/A,#N/A N/A,827,689.5
25-02-2015,2122.5,4501.5,577.4,2841,449.4,1932,1563.41,297.582,3731,3170.5,1187,5705,2508,984.218,1186.641,537.5,79.24,1219.304,1180,262.9,1380.239,5452.523,1176,491.5,305.14,322.235,#N/A N/A,1585,881.65,223.7,129.3,3150,277.7,434.323,715.789,499.917,3377.404,482.8,1920,258.8,1178,7410,402.014,251,1519,443.8,715.5,1473,1910,1789.9161,2994,3339.258,2917.685,4506.095,1340,2422,955,930.611,1413,2065,477.5,1137,#N/A N/A,371.27,323,754,1700,482.514,#N/A N/A,455.7,264.7,3870,930,1131,271.7,1313.067,505,#N/A N/A,2585,349.1,925.5,141.4,1387,799,439.6,20.2,339.427,317.5,381.7,#N/A N/A,657.343,223,521.05,2561,545,1102,#N/A N/A,#N/A N/A,825,688.5
26-02-2015,2105.5,4465,581.6,2868,448,1935,1572.009,298.179,3795,3192,1130,5790,2501,971.236,1200.161,533,78.5,1212.336,1198,262.1,1391.35,5394.417,1190,493,311.6,323.779,#N/A N/A,1562,928.95,224.7,129.6,3128,277.7,416.339,717.763,512.806,3423.58,488.3,1900,258.5,1181,7425,411.097,245.6,1538,451.6,716.5,1469,1891,1815.7,3049,3358.962,2917.685,4540.46,1338,2470,944.5,926.013,1396,2027,478.5,1150,#N/A N/A,370.938,321.75,768,1734,481.557,#N/A N/A,456.8,267.2,3870,937,1150,275.1,1325.867,516,#N/A N/A,2626,360.3,930,144.4,1424,798,455,20.18,340.357,292,380,#N/A N/A,656.578,224.7,523.26,2569,547.5,1118,#N/A N/A,#N/A N/A,824,688
27-02-2015,2118,4469.5,577.3,2866,448.05,1935.5,1559.364,298.726,3782,3192,1118,5860,2480,967.2,1198.081,532,79,1204.374,1198,256.9,1392.632,5352.336,1190,493.6,310.84,325.666,#N/A N/A,1573,943.23,224.4,135.3,3193,279.5,395.446,709.211,509.123,3496.141,484.5,1896,258.2,1186,7495,411.575,244.3,1535,455.7,712.5,1475,1872,1816.2872,3125,3330.962,2895.405,4514.686,1330,2530,946,919.269,1420,2031,476,1155,#N/A N/A,384.53,320,767,1704,482.514,#N/A N/A,456,302.9,3870,948,1162,271.9,1339.733,515.5,#N/A N/A,2617,365.4,932.5,144.5,1381,798,463.9,19.62,341.66,289.3,368.7,#N/A N/A,656.195,224.6,522.75,2473,550,1130,#N/A N/A,#N/A N/A,821,690
02-03-2015,2090,4475.5,582.9,2875,446.65,1917,1572.009,299.025,3756.5,3154,1130,5795,2450,966.436,1200.161,531,79.99,1195.415,1203,262.75,1385.794,5296.837,1181,497,312.487,320.69,#N/A N/A,1561,932.76,224.7,136.9,3197,280.2,407.4,705.263,512.806,3546.274,484.2,1900,258.3,1199,7510,416.068,246.5,1538,456.1,713,1476,1892,1804.8988,3085,3310.221,2848.722,4592.007,1330,2562,945,917.737,1424,2026,467.5,1170,#N/A N/A,380.552,314,765,1718,487.774,#N/A N/A,456.5,304.4,3861,953,1159,272,1363.2,522.5,#N/A N/A,2655,369.7,925,144.9,1364,786.5,460,19.468,345.661,284,372.9,#N/A N/A,654.283,232.4,521.9,2475,557,1160,#N/A N/A,#N/A N/A,811.5,687.5
03-03-2015,2047,4431.5,580.9,2871,448.6,1906,1568.974,289.722,3767,3135,1104,5755,2405,964.909,1200.161,527,79.44,1198.899,1180,254.3,1386.222,5786.012,1157,491,310.27,321.548,#N/A N/A,1566,927.24,225,133.7,3197,278.2,398.569,701.316,508.203,3525.166,482.8,1879,254.9,1131,7420,416.737,247.5,1517,452.7,698,1463,1847,1778.9652,3094,3245.925,2819.014,4514.686,1317,2513,920.5,909.154,1414,2011,475,1161,#N/A N/A,368.618,317,755,1691,485.861,#N/A N/A,454.7,296.9,3806,937.5,1164,273.7,1365.333,520.5,#N/A N/A,2654,367.2,925,147.9,1313,765.5,458.3,19.328,341.381,276.6,357,#N/A N/A,644.723,237.5,517.65,2392,558,1171,#N/A N/A,#N/A N/A,791.5,669.5
04-03-2015,2043.5,4423.5,586.1,2880,451.05,1920.5,1584.148,281.813,3813,3073.5,1130,5850,2400,951.272,1209.521,533.5,79.87,1161.573,1174,262.4,1388.786,5880.237,1144,488.8,308.117,326.01,#N/A N/A,1549,974.64,227.35,133.4,3226,270.3,401.908,700,511.885,3523.846,484.8,1883,254.1,1142,7500,414.252,245.4,1532,459,706,1459,1865,1770.171,3088,3194.073,2846.6,4561.938,1322,2528,921,872.064,1431,2007,469,1161,#N/A N/A,377.568,313,740.5,1692,483.47,#N/A N/A,452.1,304.1,3810,937.5,1160,272,1362.133,526.5,#N/A N/A,2639,365.5,927.5,149.2,1309,805,462.3,19.756,341.008,279.9,352.3,#N/A N/A,647.4,243.3,515.78,2452,554,1138,#N/A N/A,#N/A N/A,724.5,665
05-03-2015,2040,4486.5,570.6,2913,452.6,1939,1589.206,290.369,3892.5,2985,1139,5825,2403,960,1212.641,535,80.94,1159.085,1194,266,1417.416,5929.566,1129,499,311.537,338.02,#N/A N/A,1555,965.6,226.25,138,3285,277.8,408.477,749.342,517.409,3531.762,491.7,1889,256.9,1147,7555,417.024,245.5,1535,461.6,711,1514,1875,1832.5493,3133,3533.184,2881.612,4579.12,1352,2597,939.5,875.743,1454,2047,474,1179,#N/A N/A,372.596,313,754,1739,484.427,#N/A N/A,453.5,305,3854,946,1181,276.5,1377.067,524,#N/A N/A,2692,366.9,929.5,149,1337,799.5,464.8,19.632,352.267,278.4,357.4,#N/A N/A,656.195,242.1,540.26,2461,557.5,1151,#N/A N/A,#N/A N/A,736.5,671.5
06-03-2015,2030,4415.5,568,2871,447,1928.5,1578.078,288.031,3825.5,2917.5,1137,5800,2435,944.181,1215.761,537,81.43,1130.718,1187,265,1428.526,5823.403,1118,497,307.167,338.707,#N/A N/A,1517,974.64,219.9,137.9,3220,280.6,405.031,740.789,519.251,3510.653,491.4,1881,257.5,1144,7530,408.707,242,1541,459.2,705.5,1515,1887,1867.8462,3129,3438.814,2856.148,4557.642,1347,2586,925,862.562,1450,2031,472.5,1179,#N/A N/A,364.64,312.75,748,1813,488.731,#N/A N/A,451.1,302.8,4017,945,1155,276.6,1349.333,519,#N/A N/A,2648,363.4,928,149.3,1329,792,464.5,19.696,348.08,280.4,361,#N/A N/A,655.048,245.3,535.67,2396,553.5,1170,#N/A N/A,#N/A N/A,698.5,681.5
09-03-2015,2030,4361,566.5,2828,445.7,1904,1574.032,295.393,3756,2910.5,1132,5830,2454,947.891,1204.321,533,80.37,1132.708,1160,262.7,1421.689,5776.929,1098,488.7,304.38,341.624,#N/A N/A,1518,993.68,219.1,137.6,3174,283.9,396.092,738.816,514.647,3506.695,486,1859,257.5,1126,7510,407.942,243.9,1559,454,690.5,1518,1857,1854.5317,3069,3387.999,2837.051,4518.982,1340,2570,922.5,863.175,1451,2024,468,1191,#N/A N/A,365.635,304.5,752.5,1887,482.514,#N/A N/A,450.1,298,4011,943.5,1145,275.5,1321.6,511,#N/A N/A,2633,359.8,930,147.8,1341,790,459.9,19.376,348.266,281.1,370.5,#N/A N/A,658.107,244.5,525.3,2331,554.5,1160,#N/A N/A,#N/A N/A,686,676.5
10-03-2015,1936.5,4272,559.9,2799,428.1,1854.5,1541.155,285.941,3652.5,2830,1117,5705,2435,929.018,1181.441,533.5,78.75,1076.471,1134,254.3,1377.675,5721.474,1093,478.3,298.047,333.902,#N/A N/A,1470,969.41,215.55,136.8,3091,282.9,387.477,722.368,510.504,3452.604,476.8,1831,255.3,1113,7345,398.095,235.5,1504,443,680,1449,1816,1792.0617,2976,3357.925,2825.38,4420.183,1309,2495,889,863.175,1443,1960,471,1150,#N/A N/A,361.657,296.25,711,1825,473.906,#N/A N/A,443,291,4000,924,1115,265.9,1296,505,#N/A N/A,2573,349.4,927.5,145.8,1309,775,454.1,19.284,340.171,280.9,376.1,#N/A N/A,642.811,243,520.54,2316,559,1115,#N/A N/A,#N/A N/A,657,670
