Date,9988 HK Equity,6690 HK Equity,857 HK Equity,101 HK Equity,1088 HK Equity,688 HK Equity,267 HK Equity,3692 HK Equity,11 HK Equity,2899 HK Equity,881 HK Equity,3 HK Equity,1099 HK Equity,992 HK Equity,66 HK Equity,1299 HK Equity,2628 HK Equity,968 HK Equity,27 HK Equity,939 HK Equity,6098 HK Equity,3988 HK Equity,316 HK Equity,1398 HK Equity,3968 HK Equity,388 HK Equity,2313 HK Equity,1038 HK Equity,9961 HK Equity,9618 HK Equity,2319 HK Equity,669 HK Equity,700 HK Equity,2318 HK Equity,960 HK Equity,941 HK Equity,6862 HK Equity,1876 HK Equity,2382 HK Equity,1044 HK Equity,386 HK Equity,9888 HK Equity,1113 HK Equity,241 HK Equity,883 HK Equity,5 HK Equity,1211 HK Equity,2388 HK Equity,1177 HK Equity,6618 HK Equity,9999 HK Equity,2020 HK Equity,9633 HK Equity,981 HK Equity,1209 HK Equity,322 HK Equity,291 HK Equity,3690 HK Equity,836 HK Equity,1109 HK Equity,823 HK Equity,2269 HK Equity,868 HK Equity,762 HK Equity,1928 HK Equity,1810 HK Equity,1929 HK Equity,1378 HK Equity,1997 HK Equity,1093 HK Equity,2 HK Equity,2688 HK Equity,175 HK Equity,1 HK Equity,16 HK Equity,17 HK Equity,2331 HK Equity,288 HK Equity,6 HK Equity,12 HK Equity
12-11-2018,#N/A N/A,#N/A N/A,5.96,14.84,18.64,25,12.1,#N/A N/A,178.4,2.88,14.54,12.352,39.1,5.83,38.8,63.65,16.32,3.14,42.75,6.42,10.78,3.34,46.2,5.34,32,222.8,91.75,57.65,#N/A N/A,#N/A N/A,24.05,40.2,249.432,76.8,20.15,74.2,16.538,#N/A N/A,71.9,62.5,6.64,#N/A N/A,54.15,7.27,13.74,65.05,53.7,29.25,5.34,#N/A N/A,#N/A N/A,33.85,#N/A N/A,6.5,#N/A N/A,12.7,27,53.95,14.64,27.45,70.407,20.667,8.21,8.4,31.45,13.14,7.12,5.25,48,9.688,87.05,68.35,14.42,79.95,101.8,40.88,8.09,6.09,52.65,33.909
13-11-2018,#N/A N/A,#N/A N/A,5.88,14.86,18.48,25.05,12.14,#N/A N/A,179.5,2.87,14.5,12.418,39.5,5.88,38.9,64.75,16.46,3.15,44.1,6.44,10.86,3.34,47,5.36,31.8,224.8,94,57.7,#N/A N/A,#N/A N/A,24.75,40,252.935,77.4,20.45,75.1,16.5,#N/A N/A,73.95,64,6.66,#N/A N/A,54.1,7.35,13.32,64.75,53.4,29.25,5.387,#N/A N/A,#N/A N/A,34.15,#N/A N/A,6.41,#N/A N/A,12.92,27.45,54.55,14.7,28.05,70.262,21.017,8.51,8.52,31.5,13.3,6.98,5.17,49,9.76,87.05,69.45,15.1,80.35,102.9,41.04,8.2,6.22,53,33.818
14-11-2018,#N/A N/A,#N/A N/A,5.67,14.84,18.36,25.3,12.26,#N/A N/A,178.6,2.85,14.9,12.451,39.15,5.86,38.95,63.5,16.34,3.05,44.4,6.42,11.16,3.33,47,5.36,31.45,225.6,92.75,57.9,#N/A N/A,#N/A N/A,24.6,41.05,250.907,76.55,21.15,75.1,16.308,#N/A N/A,73.95,63,6.51,#N/A N/A,54.1,7.14,12.7,65.25,53.8,29.15,5.147,#N/A N/A,#N/A N/A,33.7,#N/A N/A,6.34,#N/A N/A,12.98,28.05,56.9,14.64,27.85,71.573,21.083,8.15,8.51,31.7,13.16,6.91,5.09,49.45,9.219,87.4,69.85,14.86,79.95,102.7,41.2,7.95,6.21,53.05,34.227
15-11-2018,#N/A N/A,#N/A N/A,5.7,15.22,18.5,26.05,12.38,#N/A N/A,179.1,2.84,15.08,12.665,39.35,5.88,39.8,64.2,16.76,3.07,46.95,6.5,11.26,3.36,47.65,5.41,31.65,229,95.25,58.65,#N/A N/A,#N/A N/A,24.75,42.95,265.471,77.1,21.1,76.45,16.577,#N/A N/A,75.85,62.9,6.58,#N/A N/A,55.45,7.66,12.96,66,53.7,29.55,4.953,#N/A N/A,#N/A N/A,35.5,#N/A N/A,6.7,#N/A N/A,12.98,29.3,57.5,14.82,28.05,72.157,21.8,8.35,8.72,32.6,13.06,7.06,5.02,50.75,9.083,88.9,68.25,14.78,81.4,105.3,42.16,8.19,6.47,53.7,34.864
16-11-2018,#N/A N/A,#N/A N/A,5.68,15.1,18.48,26.45,12.44,#N/A N/A,180.8,2.85,14.96,12.517,38.65,5.89,39.6,64.6,17,3,46.25,6.53,11.34,3.37,48,5.43,31.75,228.4,93.75,58.05,#N/A N/A,#N/A N/A,25,42.65,267.683,76.95,21.05,76.85,16.654,#N/A N/A,74.95,62.9,6.68,#N/A N/A,55.6,7.58,13.1,66.2,55,30.2,4.907,#N/A N/A,#N/A N/A,35.3,#N/A N/A,6.86,#N/A N/A,13,29.65,58.3,14.76,28.5,71.233,21.933,8.14,8.8,32.3,12.94,7.07,5.03,50.5,9.063,88.35,68.85,14.78,81.5,106.6,42.4,8.09,6.43,53.55,34.818
19-11-2018,#N/A N/A,#N/A N/A,5.67,15.64,18.68,27.5,12.48,#N/A N/A,179.5,2.89,15.1,12.599,39.2,5.86,39.7,65.55,16.88,3.05,46.9,6.56,11.64,3.39,47.9,5.45,31.8,228,94.9,58.15,#N/A N/A,#N/A N/A,24.45,43.15,268.421,76.8,21.7,77.25,16.808,#N/A N/A,77.6,63.05,6.77,#N/A N/A,56.4,7.63,13.34,66.05,58.5,30.3,5.007,#N/A N/A,#N/A N/A,36.35,#N/A N/A,6.85,#N/A N/A,13.22,29.75,58.35,14.84,29.8,71.282,22.567,8.37,8.85,32.9,13.6,7.05,4.93,52.05,8.906,88.75,69.95,15.16,82.85,110.1,43.04,8.51,6.5,53.8,35.364
20-11-2018,#N/A N/A,#N/A N/A,5.54,15.42,18.66,26.45,12.32,#N/A N/A,176.2,2.88,14.8,12.599,38.8,5.84,39.45,62.75,16.5,2.98,45.05,6.48,11.36,3.36,46.9,5.4,31.4,224.2,93.7,57.5,#N/A N/A,#N/A N/A,24.1,41.7,259.572,75.2,21.75,76.5,16.558,#N/A N/A,75.75,62.25,6.68,#N/A N/A,54.85,7.06,13.04,65.1,58.6,29.6,4.793,#N/A N/A,#N/A N/A,35.55,#N/A N/A,6.65,#N/A N/A,12.64,29.4,57,14.84,29.45,70.796,21.85,8.3,8.75,31.75,14.74,6.94,4.59,49.8,8.438,88.5,68,14.6,81.65,108,42.48,8.21,6.27,53.5,34.773
21-11-2018,#N/A N/A,#N/A N/A,5.43,15.48,18.74,26.65,12.38,#N/A N/A,177.2,2.86,15.54,12.616,38.45,5.57,39.25,63.45,16.5,2.95,46.75,6.5,12.04,3.38,46.9,5.43,31.65,225,94,57.8,#N/A N/A,#N/A N/A,24.5,40.95,266.946,75.3,22,75.5,16.365,#N/A N/A,77.2,63.2,6.59,#N/A N/A,53.8,7.14,12.72,65.3,57,29.7,4.96,#N/A N/A,#N/A N/A,35.95,#N/A N/A,7.04,#N/A N/A,12.76,28.75,59.7,14.8,29.3,71.33,21.933,8.27,8.69,32.2,14.84,6.94,4.73,49.6,8.625,88.65,67.65,15.28,80.85,109.3,42.56,8.24,6.13,53.2,34.909
22-11-2018,#N/A N/A,#N/A N/A,5.42,15.42,17.96,26.3,12.36,#N/A N/A,177.8,2.85,15.6,12.764,38.7,5.47,39.9,63.65,16.4,2.97,47.4,6.48,11.9,3.38,45.65,5.42,31.6,226.4,94.8,57.85,#N/A N/A,#N/A N/A,24.4,40.75,271.923,74.9,21.45,74.9,16.538,#N/A N/A,74.15,63.85,6.55,#N/A N/A,53.85,7.11,12.82,65.95,56.75,29.65,4.713,#N/A N/A,#N/A N/A,36.4,#N/A N/A,7.05,#N/A N/A,12.72,28,61.05,14.86,29.7,72.497,21.717,8.23,8.66,32.75,14.32,6.9,4.78,50.3,8.333,88.7,68.9,15.44,81.2,109.3,41.28,8.2,6.12,53.65,35.091
23-11-2018,#N/A N/A,#N/A N/A,5.38,15.22,18,25.9,12.38,#N/A N/A,177.6,2.85,15.48,12.698,38.55,5.46,39.75,63.75,16.34,2.88,46.65,6.48,11.96,3.37,47.05,5.42,31.35,226,93.95,59.15,#N/A N/A,#N/A N/A,24.2,40.8,268.421,74.45,21.65,75.9,16.712,#N/A N/A,72.65,63.85,6.49,#N/A N/A,54.05,6.99,12.66,65.9,55.75,29.7,4.713,#N/A N/A,#N/A N/A,35.55,#N/A N/A,6.95,#N/A N/A,12.38,27.85,53.85,14.7,29.25,72.205,20.6,8.2,8.68,32.4,14.44,6.88,4.83,49.75,8.281,88.95,69.05,14.96,81.5,108.8,41.04,8.1,5.99,53.6,34.864
26-11-2018,#N/A N/A,#N/A N/A,5.3,15.26,17.82,26.45,12.6,#N/A N/A,180.5,2.84,15.12,12.946,38.9,5.41,40.5,64.9,16.66,2.93,48.7,6.6,12.24,3.42,47.2,5.52,31.8,229.4,94.55,60.05,#N/A N/A,#N/A N/A,24.5,41.5,274.689,75.3,22.05,77.75,16.712,#N/A N/A,73.55,65.45,6.5,#N/A N/A,55.55,6.93,12.78,66.85,56,30.5,4.793,#N/A N/A,#N/A N/A,35.9,#N/A N/A,6.99,#N/A N/A,12.74,28.25,52.65,14.94,28.8,73.274,19.933,8.27,8.83,33,14.3,7.03,4.95,50.4,8.385,90.6,72.4,15.18,83.35,111.8,42.56,8.2,6.05,54.4,35.864
27-11-2018,#N/A N/A,#N/A N/A,5.33,15.26,17.56,26,12.5,#N/A N/A,180,2.84,15.46,12.995,38.55,5.47,40.5,64.35,16.58,2.97,49.2,6.61,12.36,3.43,48.1,5.53,31.6,228.2,94.75,60,#N/A N/A,#N/A N/A,23.95,39.85,280.035,75.25,21.95,76.8,16.846,#N/A N/A,75.4,64,6.47,#N/A N/A,54.9,6.89,12.52,67.1,57.55,30.5,4.82,#N/A N/A,#N/A N/A,36.15,#N/A N/A,7.2,#N/A N/A,10.48,26.85,50.95,14.94,29,70.942,19.983,8.16,8.85,33.35,13.82,6.91,4.96,49.2,8.417,88.9,71.5,15.26,82.65,111.7,42.24,8.37,6,53.9,35.409
28-11-2018,#N/A N/A,#N/A N/A,5.4,15.42,17.62,26.85,12.66,#N/A N/A,181.8,2.84,15.62,13.111,38.55,5.57,40.65,64.7,16.68,3,50.5,6.69,12.74,3.46,49.2,5.59,31.9,230.4,95.35,60.45,#N/A N/A,#N/A N/A,24.2,41.6,290.175,76.05,22.05,77.7,16.885,#N/A N/A,78.2,64.25,6.6,#N/A N/A,55.75,6.96,12.8,67.65,58.65,30.5,4.947,#N/A N/A,#N/A N/A,35.7,#N/A N/A,7.24,#N/A N/A,10.9,27.2,53,15.08,29,72.545,20.717,8.21,8.96,34.35,14.5,7.1,5.02,49.35,8.5,89.45,70.45,15.52,83.15,112.2,42.4,8.18,5.96,54.55,35.727
29-11-2018,#N/A N/A,#N/A N/A,5.43,15.58,17.38,26.6,12.54,#N/A N/A,180.1,2.92,15.68,12.863,38.9,5.54,40.15,64.4,16.78,2.95,48.5,6.64,12.7,3.43,49.05,5.52,32.2,228.2,96.1,59,#N/A N/A,#N/A N/A,24.3,42.6,287.594,75.8,22,76.5,16.827,#N/A N/A,76.65,63.95,6.59,#N/A N/A,56,7.1,12.82,66.65,59.4,30.3,4.733,#N/A N/A,#N/A N/A,35.55,#N/A N/A,7.16,#N/A N/A,10.38,27.1,50.5,14.8,28.25,73.323,21.383,8.22,9,34.05,14.2,6.61,5.02,47.95,8.25,87.85,70.4,15.44,81.5,113.3,42.96,8.41,5.82,53.45,36.455
30-11-2018,#N/A N/A,#N/A N/A,5.49,15.84,17.38,27.3,12.56,#N/A N/A,180.6,2.95,15.9,13.012,38.55,5.65,40.6,63.85,16.8,2.93,48.05,6.67,12.96,3.42,48.95,5.56,32.35,228,95,59.5,#N/A N/A,#N/A N/A,24.2,42.1,287.594,75.7,22,77.65,16.692,#N/A N/A,75.7,63.95,6.65,#N/A N/A,56.35,7,13.3,66.9,58.65,30.5,4.76,#N/A N/A,#N/A N/A,35.55,#N/A N/A,7.19,#N/A N/A,10.14,26.5,52.45,14.82,29,72.399,21.867,8.41,9.07,33.85,14.28,6.6,4.85,47.05,8.25,86.25,70.25,15.42,81.8,111.5,42.08,8.38,5.71,53,36.545
03-12-2018,#N/A N/A,#N/A N/A,5.7,16.08,17.88,27.5,12.96,#N/A N/A,183.8,2.97,16.58,13.127,38.5,5.77,40.8,66.25,17.62,2.91,52.8,6.82,13,3.5,50.1,5.71,33.95,235,99.05,60,#N/A N/A,#N/A N/A,24.95,45.05,299.392,77.55,22.5,75.35,16.808,#N/A N/A,81.5,64.55,6.91,#N/A N/A,57.9,7.07,13.7,68.2,56.85,31.1,4.873,#N/A N/A,#N/A N/A,36.55,#N/A N/A,7.42,#N/A N/A,10.2,27.75,55.5,14.78,30.5,73.517,22.517,9.08,9.1,37.9,14.86,6.65,4.87,48.85,8.427,86,73.15,15.84,82.3,114.2,43.12,8.67,6.38,52.9,37.091
04-12-2018,#N/A N/A,#N/A N/A,5.67,15.84,17.94,27,12.9,#N/A N/A,187.2,2.97,17.4,13.193,38.45,5.76,41,67,17.52,2.95,52.9,6.8,13.24,3.49,50.1,5.76,34.2,239.8,99.25,59.6,#N/A N/A,#N/A N/A,24.9,44.95,302.711,77.85,22.55,75.75,16.904,#N/A N/A,79.8,64.85,6.83,#N/A N/A,57.15,7.21,13.84,68.1,57.35,31.35,4.82,#N/A N/A,#N/A N/A,37.75,#N/A N/A,7.62,#N/A N/A,10.22,28,53.85,14.64,30.15,74.489,22.533,8.9,9.2,37.65,14.64,6.7,4.78,49.85,8.604,86.3,75.55,15.74,82.35,113.6,43.36,8.79,6.34,52.7,36.909
05-12-2018,#N/A N/A,#N/A N/A,5.55,15.58,17.58,26.9,12.7,#N/A N/A,183.2,2.95,16.74,13.127,38,5.51,40.85,64.8,17.32,3,51.9,6.71,13.14,3.44,49.5,5.69,33.6,235.8,98.6,59,#N/A N/A,#N/A N/A,24.8,44.2,295.89,77.5,22.2,76.15,16.712,#N/A N/A,74,64.35,6.72,#N/A N/A,56.75,7.16,13.32,66.3,57.35,30.85,4.633,#N/A N/A,#N/A N/A,38.15,#N/A N/A,7.44,#N/A N/A,10.34,28,54.65,14.96,29.6,74.829,22.133,8.69,8.97,36.9,14.3,6.67,4.7,49.6,8.417,88.05,73.8,15.08,80.65,113,42.72,8.75,6.34,52.55,36.364
06-12-2018,#N/A N/A,#N/A N/A,5.43,15.3,17.48,26.2,12.58,#N/A N/A,180.1,2.9,16.38,13.16,36.65,5.46,40.4,63.2,16.78,2.94,49.85,6.52,12.78,3.37,49.8,5.55,32.85,231,96.85,58.75,#N/A N/A,#N/A N/A,24,44.55,280.404,76,21.9,76.05,16.712,#N/A N/A,69.95,61.85,6.57,#N/A N/A,56.2,6.95,13.06,64.95,54.6,30.3,3.893,#N/A N/A,#N/A N/A,37,#N/A N/A,7.15,#N/A N/A,10.18,27.3,54,14.96,28.65,75.072,20.783,8.39,8.83,35.65,14,6.54,4.5,48.8,7.198,87.8,73.15,14.56,78.85,112.2,42.4,8.41,6.01,52.7,36.182
07-12-2018,#N/A N/A,#N/A N/A,5.31,15.7,17.42,26.45,12.92,#N/A N/A,181,2.89,16.14,13.144,35,5.51,40.9,63.05,16.44,2.94,48.75,6.49,12.66,3.31,50,5.47,31.7,229,98.75,58.65,#N/A N/A,#N/A N/A,23.85,44.8,286.303,75,22.25,77.55,16.558,#N/A N/A,67.3,62.55,6.41,#N/A N/A,56.8,7.02,12.78,63.7,54.6,29.7,3.587,#N/A N/A,#N/A N/A,36.3,#N/A N/A,7.29,#N/A N/A,10.26,27.7,54,14.78,29.25,77.113,19.667,8.31,8.75,35,13.64,6.54,4.49,48.75,6.885,88.7,70,14.32,78.5,113.2,42.8,8.6,5.89,53.2,36.227
10-12-2018,#N/A N/A,#N/A N/A,5.36,15.16,17.62,26,12.6,#N/A N/A,177,2.91,15.58,13.094,33.8,5.25,39.6,61.9,16.18,2.82,49.4,6.39,12.26,3.27,50.5,5.42,31.55,225.4,95.7,57.95,#N/A N/A,#N/A N/A,23.5,43.85,283.907,74.1,21.9,76.95,17.038,#N/A N/A,69.35,61.05,6.4,#N/A N/A,55.45,6.89,12.82,63.75,53.9,29.3,3.527,#N/A N/A,#N/A N/A,36.05,#N/A N/A,7.44,#N/A N/A,10.08,27,52.05,14.38,28.1,74.537,16.633,8.3,8.58,34.8,13.28,6.48,4.52,47.6,6.646,87.95,68.95,14.06,75.8,111.2,41.76,8.67,5.81,53.05,35.636
11-12-2018,#N/A N/A,#N/A N/A,5.29,15.14,17.72,25.75,12.46,#N/A N/A,176.3,2.93,16.32,13.094,34.15,5.45,39.8,62.35,16.08,2.79,50.6,6.39,12.74,3.27,50.4,5.4,31.8,227,96.5,57.55,#N/A N/A,#N/A N/A,24,43.85,286.856,73.45,21.95,75.7,18.481,#N/A N/A,73.8,60.5,6.34,#N/A N/A,55.25,6.98,12.74,63.35,54.6,29.25,3.613,#N/A N/A,#N/A N/A,35.85,#N/A N/A,7.44,#N/A N/A,10.24,27.85,52.5,14.58,28.15,74.975,17.45,8.3,8.7,35.45,13.38,6.52,4.52,47.85,6.792,87.7,70.75,14.14,77.25,110.2,41.84,8.62,5.8,52.95,35.364
12-12-2018,#N/A N/A,#N/A N/A,5.38,15.4,18.02,27.1,12.86,#N/A N/A,177.3,2.93,16.54,13.094,34.1,5.63,40.7,63.95,16.44,2.81,50.4,6.53,13.32,3.31,52.1,5.52,32.2,230,97.5,58.55,#N/A N/A,#N/A N/A,23.95,42.7,292.018,74.35,22.45,77.2,18.231,#N/A N/A,75,57.05,6.42,#N/A N/A,56.95,7.01,12.74,64,56,29.75,3.593,#N/A N/A,#N/A N/A,35.65,#N/A N/A,7.52,#N/A N/A,10.44,28.3,52.3,15,30,75.704,18.2,8.4,8.81,34.5,13.52,6.44,4.49,49.05,6.656,87.35,73.3,14.14,78.85,112.2,42.64,8.34,6.13,53.95,36.045
13-12-2018,#N/A N/A,#N/A N/A,5.45,15.76,18.54,27.9,13.08,#N/A N/A,179.4,2.99,17.5,13.16,34.35,5.53,41,64.6,16.76,2.9,52.1,6.56,13.36,3.35,51.3,5.59,32.8,234.2,99.9,59.2,#N/A N/A,#N/A N/A,24.95,42.8,293.677,75.15,23.15,77.45,18.096,#N/A N/A,74.5,54.95,6.54,#N/A N/A,57.35,7.12,13.06,65.2,57.25,30.15,3.647,#N/A N/A,#N/A N/A,37,#N/A N/A,7.52,#N/A N/A,10.46,29,52.35,15.18,31.35,76.724,18.967,8.73,8.85,35.8,13.76,6.5,4.61,50.05,6.833,87.65,74.7,14.74,78.9,115,43.52,8.51,6.31,54.2,36.409
14-12-2018,#N/A N/A,#N/A N/A,5.37,15.9,18.18,27.2,12.94,#N/A N/A,178.2,2.97,16.96,13.243,32.9,5.52,41.05,64.05,16.56,2.84,51.15,6.44,13.56,3.31,50.5,5.5,31.95,232.2,98,58.8,#N/A N/A,#N/A N/A,24.5,42.4,284.644,74.05,22.7,74.95,17.692,#N/A N/A,70.8,55.5,6.48,#N/A N/A,57.45,6.94,12.8,64.1,57.2,29.9,3.473,#N/A N/A,#N/A N/A,37.3,#N/A N/A,7.45,#N/A N/A,10.8,29.1,52.6,15.12,31.05,76.627,18.983,8.53,8.69,35.3,13.54,6.62,4.6,48.85,6.01,88.1,72.45,14.48,79.2,113.5,43.04,8.4,5.92,54.3,36.227
17-12-2018,#N/A N/A,#N/A N/A,5.31,15.64,18.16,27.25,13.02,#N/A N/A,177.8,3.05,16.58,13.325,32.45,5.57,41.2,63.75,16.5,2.86,50.2,6.45,13.58,3.32,50.9,5.54,31.7,231.2,96.95,59.65,#N/A N/A,#N/A N/A,24.35,41.55,284.644,73.35,22.75,75.25,18.077,#N/A N/A,70,55.75,6.46,#N/A N/A,57.5,6.86,12.68,64.25,54.7,29.85,3.5,#N/A N/A,#N/A N/A,37.4,#N/A N/A,7.52,#N/A N/A,10.72,28.15,51.85,15.2,31,76.918,18.833,8.46,8.68,34.8,13.52,6.46,4.52,48.6,6.031,89.55,71.55,14.1,79.65,113.9,43.28,8.28,6.02,54.9,36.091
18-12-2018,#N/A N/A,#N/A N/A,5.19,15.5,17.66,26.55,12.68,#N/A N/A,177,3.09,16.04,13.243,32.45,5.47,41.2,63.35,16.48,2.78,49.85,6.39,13.28,3.29,51,5.49,31.15,229.6,92.85,59.75,#N/A N/A,#N/A N/A,24.05,41,279.113,73.25,22.6,75,17.462,#N/A N/A,69.15,53.75,6.39,#N/A N/A,57.8,6.66,12.16,63.8,54.45,29.55,3.553,#N/A N/A,#N/A N/A,36.9,#N/A N/A,7.41,#N/A N/A,10.6,28.15,47.9,15.04,29.75,77.064,18.617,8.44,8.55,34.35,13.26,6.42,4.5,48.25,6.094,89.15,71.55,13.8,78.15,113.2,43.28,8.29,5.9,54.45,36.318
19-12-2018,#N/A N/A,#N/A N/A,5.04,15.66,17.86,26.85,12.6,#N/A N/A,176,3.15,15.82,13.21,32.1,5.56,41,64.45,16.6,2.72,50.7,6.39,13.32,3.31,50.8,5.49,30.1,231.4,93.25,59.2,#N/A N/A,#N/A N/A,24.05,42,279.298,72.9,22.5,75.75,16.962,#N/A N/A,68.8,52.4,6.09,#N/A N/A,59.2,6.54,11.88,64.1,53.05,29.45,3.467,#N/A N/A,#N/A N/A,36.45,#N/A N/A,7.42,#N/A N/A,10.44,28.1,45.8,15.22,30.25,76.335,17.667,8.36,8.58,34.95,13.26,6.41,4.49,48.9,5.927,88.3,68.85,13.82,78.55,114.9,43.6,8.18,6,54.35,36.545
20-12-2018,#N/A N/A,#N/A N/A,4.95,15.26,17.58,26.85,12.36,#N/A N/A,174.2,3.11,16.06,13.226,31.85,5.56,40.95,64.15,16.34,2.73,48.6,6.34,12.4,3.31,50.65,5.45,29.3,227.6,92.3,57.8,#N/A N/A,#N/A N/A,23.7,41.8,278.007,71.3,22.85,76,16.75,#N/A N/A,66.75,52.8,6.06,#N/A N/A,57.5,6.32,11.72,63.55,51.85,29.2,3.393,#N/A N/A,#N/A N/A,35.7,#N/A N/A,7.12,#N/A N/A,10.48,27.5,44.85,15.1,30.1,76.044,16.817,8.2,8.45,33.55,13.08,6.46,4.5,48.05,5.656,88.5,69.3,13.62,77.65,114.2,42.64,8.09,5.98,54.35,35.727
21-12-2018,#N/A N/A,#N/A N/A,4.88,14.98,17.42,26.55,12.3,#N/A N/A,174.8,3.07,15.46,13.243,31.95,5.26,40.7,64.8,16.62,2.78,48.3,6.36,12.38,3.32,50,5.48,29.1,228.2,93,58.25,#N/A N/A,#N/A N/A,23.5,40.8,290.543,70.5,22.5,75.35,16.827,#N/A N/A,67,55.95,6.01,#N/A N/A,57,6.31,11.68,64.55,51.35,29.1,3.387,#N/A N/A,#N/A N/A,36.1,#N/A N/A,6.85,#N/A N/A,10.22,27.1,46.9,15.06,29.5,75.461,17,8.38,8.38,33.45,13.68,6.52,4.45,47.75,5.75,88.8,68.3,13.84,76.3,113.1,42.08,8.12,6.01,54.25,35.591
24-12-2018,#N/A N/A,#N/A N/A,4.85,15.14,17.5,26.05,12.18,#N/A N/A,174.6,3.06,15.06,13.325,31.25,5.35,41.3,64,16.4,2.78,47.8,6.35,12.26,3.33,50.5,5.52,29.15,227.6,93.6,59.2,#N/A N/A,#N/A N/A,23.8,39.8,286.303,70.05,22.35,74,16.673,#N/A N/A,67.25,57,5.98,#N/A N/A,57,6.21,11.7,64.15,51.3,29,3.433,#N/A N/A,#N/A N/A,36.75,#N/A N/A,6.83,#N/A N/A,10.18,27,44.25,15.06,29.5,76.578,16.467,8.4,8.2,33.15,13.16,6.52,4.33,47.85,5.792,89.7,68,13.8,75.95,113.4,42.64,8.27,5.96,54.85,35.818
25-12-2018,#N/A N/A,#N/A N/A,4.85,15.14,17.5,26.05,12.18,#N/A N/A,174.6,3.06,15.06,13.325,31.25,5.35,41.3,64,16.4,2.78,47.8,6.35,12.26,3.33,50.5,5.52,29.15,227.6,93.6,59.2,#N/A N/A,#N/A N/A,23.8,39.8,286.303,70.05,22.35,74,16.673,#N/A N/A,67.25,57,5.98,#N/A N/A,57,6.21,11.7,64.15,51.3,29,3.433,#N/A N/A,#N/A N/A,36.75,#N/A N/A,6.83,#N/A N/A,10.18,27,44.25,15.06,29.5,76.578,16.467,8.4,8.2,33.15,13.16,6.52,4.33,47.85,5.792,89.7,68,13.8,75.95,113.4,42.64,8.27,5.96,54.85,35.818
26-12-2018,#N/A N/A,#N/A N/A,4.85,15.14,17.5,26.05,12.18,#N/A N/A,174.6,3.06,15.06,13.325,31.25,5.35,41.3,64,16.4,2.78,47.8,6.35,12.26,3.33,50.5,5.52,29.15,227.6,93.6,59.2,#N/A N/A,#N/A N/A,23.8,39.8,286.303,70.05,22.35,74,16.673,#N/A N/A,67.25,57,5.98,#N/A N/A,57,6.21,11.7,64.15,51.3,29,3.433,#N/A N/A,#N/A N/A,36.75,#N/A N/A,6.83,#N/A N/A,10.18,27,44.25,15.06,29.5,76.578,16.467,8.4,8.2,33.15,13.16,6.52,4.33,47.85,5.792,89.7,68,13.8,75.95,113.4,42.64,8.27,5.96,54.85,35.818
27-12-2018,#N/A N/A,#N/A N/A,4.84,14.8,17.18,25.85,12.12,#N/A N/A,174.1,2.99,14.56,13.375,31.85,5.14,40.75,63.7,16.3,2.71,47.85,6.33,12.2,3.33,51.8,5.45,28.65,225.2,85.8,60,#N/A N/A,#N/A N/A,23.45,40.05,285.381,69.1,22.45,74.45,16.538,#N/A N/A,67.75,56.8,5.7,#N/A N/A,56.3,6.16,11.76,64,49.1,28.8,3.333,#N/A N/A,#N/A N/A,36.4,#N/A N/A,6.76,#N/A N/A,9.98,26.7,45.8,14.98,29.55,76.675,16.567,8.5,8.15,33.2,12.92,6.41,4.46,46.8,5.583,89.1,68.55,13.36,75.35,111.8,41.92,8.15,5.91,54.55,35.273
28-12-2018,#N/A N/A,#N/A N/A,4.81,15.1,17.22,26.25,12.12,#N/A N/A,174.3,2.99,15,13.342,32.15,5.25,41,64.15,16.34,2.71,48.55,6.36,12.18,3.34,53.15,5.46,28.7,225.2,88.65,59.45,#N/A N/A,#N/A N/A,23.85,40.7,285.775,68.45,22.85,73.9,16.519,#N/A N/A,68.8,56.8,5.41,#N/A N/A,56.75,6.47,11.98,63.75,49.75,28.85,3.393,#N/A N/A,#N/A N/A,37.2,#N/A N/A,6.87,#N/A N/A,10.4,27.15,44.05,14.9,29.95,76.675,17.2,8.48,8.13,33.5,12.94,6.41,4.42,46.6,5.844,88.95,70.7,13.62,75.35,110.2,41.36,8.37,5.86,54.2,35.045
31-12-2018,#N/A N/A,#N/A N/A,4.88,14.92,17.16,26.9,12.28,#N/A N/A,175.8,2.97,15.52,13.358,32.9,5.29,41.2,65,16.64,2.75,49.8,6.46,12.44,3.38,53,5.59,28.7,226.6,88.75,59.3,#N/A N/A,#N/A N/A,24.4,41.6,289.463,69.15,23.4,75.35,16.5,#N/A N/A,69.6,57,5.59,#N/A N/A,57.3,6.35,12.1,64.8,49.95,29.1,3.44,#N/A N/A,#N/A N/A,37.55,#N/A N/A,6.85,#N/A N/A,10.46,27.35,43.9,15.06,30.1,77.064,16.717,8.66,8.36,34.3,12.92,6.53,4.45,46.85,5.885,88.5,69.45,13.8,75.2,111.6,41.44,8.4,6.03,54.5,35.455
