Date,VALE3 BS Equity,PETR4 BS Equity,ITUB4 BS Equity,PETR3 BS Equity,BBDC4 BS Equity,ELET3 BS Equity,B3SA3 BS Equity,BBAS3 BS Equity,ABEV3 BS Equity,WEGE3 BS Equity,RENT3 BS Equity,ITSA4 BS Equity,PRIO3 BS Equity,SUZB3 BS Equity,BPAC11 BS Equity,EQTL3 BS Equity,RADL3 BS Equity,RDOR3 BS Equity,RAIL3 BS Equity,GGBR4 BS Equity,VBBR3 BS Equity,BBSE3 BS Equity,SBSP3 BS Equity,JBSS3 BS Equity,UGPA3 BS Equity,HAPV3 BS Equity,CSAN3 BS Equity,ENEV3 BS Equity,BBDC3 BS Equity,VIVT3 BS Equity,CMIG4 BS Equity,BRFS3 BS Equity,KLBN11 BS Equity,ASAI3 BS Equity,HYPE3 BS Equity,CPLE6 BS Equity,TOTS3 BS Equity,ENGI11 BS Equity,CCRO3 BS Equity,LREN3 BS Equity,EMBR3 BS Equity,NTCO3 BS Equity,ALSO3 BS Equity,TIMS3 BS Equity,ELET6 BS Equity,EGIE3 BS Equity,SANB11 BS Equity,TAEE11 BS Equity,RRRP3 BS Equity,GOAU4 BS Equity,CSNA3 BS Equity,MULT3 BS Equity,CPFE3 BS Equity,MGLU3 BS Equity,RECV3 BS Equity,YDUQ3 BS Equity,BRAP4 BS Equity,SMTO3 BS Equity,BRKM5 BS Equity,CYRE3 BS Equity,CMIN3 BS Equity,FLRY3 BS Equity,COGN3 BS Equity,AZUL4 BS Equity,CRFB3 BS Equity,IGTI11 BS Equity,RAIZ4 BS Equity,VAMO3 BS Equity,ARZZ3 BS Equity,MRVE3 BS Equity,SLCE3 BS Equity,CIEL3 BS Equity,IRBR3 BS Equity,USIM5 BS Equity,SOMA3 BS Equity,LWSA3 BS Equity,DXCO3 BS Equity,BEEF3 BS Equity,MRFG3 BS Equity,EZTC3 BS Equity,ALPA4 BS Equity,PETZ3 BS Equity,GOLL4 BS Equity,CVCB3 BS Equity,BHIA3 BS Equity,PCAR3 BS Equity
29-07-2021,115.57,27.81,25.257,28.23,22.427,42.29,15.81,32.38,17.13,36.13,66.845,9.863,18.38,55.75,30.65,25.015,25,69.41,20.91,29.905,29.37,21.63,35.75,31.94,18.45,14.66,26.45,16.85,19.255,41.05,9.308,26.07,25.19,17.44,36.48,6.21,35.49,43.88,13.45,38.3,19.42,55.25,29.41,11.49,41.97,38.27,39.741,38.1,38.639,14.59,48.13,24.16,25.85,21.72,18.29,29.54,32.099,33.33,59.36,21.32,9.48,22.688,3.71,40.13,19.24,#N/A N/A,#N/A N/A,18.2,92.55,14.68,38.132,3.37,171.602,20.84,18.49,25.55,17.686,9.3,19.976,28.24,51.24,22.46,21.4,22.99,13.2,9.836
30-07-2021,108.76,26.91,24.985,27.5,22.045,40.25,15.25,31.63,16.64,35.71,61.923,9.631,17.85,54.07,29.26,24.175,24.269,69,20.66,29.333,28.33,21.37,35.46,32.05,17.68,14.23,25.55,16.46,18.773,41.21,9.185,25.62,24.46,17.336,35.65,6.12,35.36,42.75,13,37.545,18.59,53.75,28.26,11.32,40.55,37.93,39.266,38,38.108,14.25,46.75,23.35,25.32,20.6,17.89,28.26,30.281,32.07,57.75,20.85,9.2,22.028,3.64,38.9,18.99,#N/A N/A,#N/A N/A,18.403,90.52,14.34,37.19,3.38,170.402,20.57,17.55,24.91,18.207,8.97,19.499,27.5,51.46,22.84,20.6,22.3,12.59,9.714
02-08-2021,108.93,26.41,25.125,27.24,22.182,40.31,15.62,32.06,16.86,36.65,60.947,9.82,17.59,54.52,29.54,24.365,24.462,70.25,20.82,29.267,28.76,21,35.82,32.85,17.46,14.48,25.75,16.94,18.927,41.46,9.131,25.47,24.4,17.332,37,6.35,36.97,43.34,13.09,37.891,18.89,53.59,28.48,11.5,40.57,37.73,39.324,39.55,39.988,14.21,44.84,24.02,25.42,20.63,18.25,28.48,30.268,31.49,58.23,20.9,8.95,22.537,3.64,38.68,18.87,#N/A N/A,#N/A N/A,18.24,92.08,14.4,37.81,3.47,170.102,20.43,17.9,25.28,18.083,8.99,19.688,27.9,60.03,23.61,20.34,21.85,12.73,9.695
03-08-2021,112.64,26.85,25.373,27.7,22.291,40.53,16.01,31.88,17.07,36.42,60.887,9.941,17.9,54.95,30,24.425,24.779,71.69,20.73,30.048,28.33,21.54,35.87,32.89,17.44,14.5,25.59,16.8,19.036,41.94,9.192,25.3,24.49,17.34,36.77,6.3,36.5,43.5,13.16,38.127,18.92,54.47,28.2,11.43,40.66,37.8,39.566,39.23,40.342,14.55,44.95,23.8,25.53,20.43,18.3,28,31.169,31.74,58.02,20.53,8.71,22.387,3.6,38.65,19.12,#N/A N/A,#N/A N/A,18.105,92.03,14.08,37.562,3.45,170.102,20.45,17.91,25.36,17.81,8.85,19.389,27.6,59.3,24.94,20.22,21.59,12.56,9.623
04-08-2021,112.52,26.28,24.663,26.7,21.318,40.46,15.94,31.41,16.63,36.07,58.944,9.717,17.3,55.1,29.87,24.205,24.452,70.48,20.29,30.105,28.08,21.47,35.38,32.61,17.31,14.36,24.55,16.97,18.364,41.6,9.077,24.79,24.99,17.416,36.88,6.34,36.94,42.82,12.73,37.709,18.32,55.15,27.91,11.41,40.31,37.82,39.005,39.32,39.23,14.64,45.43,23.51,25.64,19.96,17.38,27.65,31.259,31.46,57.82,20.22,8.75,21.868,3.56,37.74,19.06,#N/A N/A,#N/A N/A,17.55,91.79,14.05,35.992,3.41,168.002,21.39,17.59,25.19,18.248,8.7,18.952,27.31,60.9,25.54,19.96,20.94,12.25,9.373
05-08-2021,109.08,28.35,24.738,29.27,21.091,39.63,15.71,30.85,16.62,35.86,58.286,9.743,17.27,54.57,29.72,23.726,24.885,70.33,20.09,29.276,27.79,21.23,34.67,31.98,17,14.39,24.33,16.87,18.055,41.33,8.931,24.55,24.7,17.4,36.45,6.38,37.53,42.21,12.64,37.473,18.62,54.54,27.42,11.24,39.8,37.1,38.084,39.08,38.688,14.19,43.63,23.23,25.01,20.46,17.5,27.35,29.663,31.01,55.41,19.63,8.5,21.802,3.48,37.78,18.86,#N/A N/A,7.24,16.875,92,13.61,35.917,3.38,169.202,21.02,17.28,25.6,17.736,8.57,18.723,26.54,61.01,25.9,20.02,20.47,12.16,9.341
06-08-2021,109.7,28.39,25.43,29.11,21.555,41.25,15.9,31.79,17.1,36.24,58.037,9.924,17.47,54.3,30.12,24.075,25,69.89,20.19,29.867,28.05,21.3,35.52,32.6,17.1,14.26,24.2,17.14,18.436,41.86,9.015,24.4,24.44,17.56,36.38,6.55,37.26,42.3,12.6,37.455,19.23,54.6,27.67,11.45,40.9,37.67,39.595,39.4,38.039,14.35,43.42,23.2,25.02,20.68,16.99,27.2,29.56,30.63,56.47,20.08,8.5,21.594,3.51,37.97,19.15,#N/A N/A,7.1,16.595,93.6,13.69,35.314,3.4,174.602,21.59,17.79,25.55,17.868,8.51,18.723,26.94,61.22,26.35,20.1,20.57,12.35,9.482
09-08-2021,109.01,28.19,25.727,28.84,21.545,40.47,15.77,31.5,17.16,36.16,58.386,9.967,17.58,56.37,31.3,24.155,25.673,69.72,19.97,29.486,28.55,21.69,35.65,32.95,17.75,14.15,24.29,17.3,18.418,42.13,9.054,24.72,25.11,18.168,36.67,6.68,37.32,42.46,12.8,37.373,18.98,54.23,27.96,11.46,40.44,38.08,39.431,40.21,37.999,14.3,43.33,23.56,25.17,20.49,17.19,26.75,29.327,31.02,57.1,20.35,8.35,21.896,3.48,37.97,18.95,#N/A N/A,7.07,16.75,92.9,13.8,35.744,3.38,175.502,21.52,17.8,25.94,18.058,8.85,19.409,27.25,60.9,26.8,19.94,20.22,12.71,9.517
10-08-2021,110.06,28.28,25.241,28.85,21.236,39.91,15.51,30.7,16.71,36.09,57.22,9.889,18.72,56.83,31.09,24.055,25.154,69.94,19.58,30.229,28.58,21.5,34.82,32.52,17.39,13.94,24.3,16.72,18.1,41,8.892,24.4,25.08,18.41,36.37,6.56,36.78,41.61,12.43,36.864,19.6,53.58,27.34,11.3,39.86,37.55,38.549,39.6,37.369,14.53,43.79,23.09,24.8,20.4,17.64,26.6,29.163,32.43,56.99,20.05,8.31,22.066,3.44,37.86,18.83,#N/A N/A,7.1,16.25,92.1,13.52,35.579,3.34,174.602,22.1,17.24,25.69,18.116,8.67,19.449,26.78,60.11,26.24,19.68,19.82,12.8,9.464
11-08-2021,109.27,28.67,25.521,29.3,21.318,39.84,15.05,30.4,16.57,36.15,57.18,10.036,18.3,56.5,30.35,24.235,24.154,69.93,19.64,30.552,27.62,21.7,34.93,33.01,17.35,13.96,24.29,16.45,18.218,41.6,8.931,24.35,24.93,18.052,36.64,6.69,36,41.54,12.29,37.091,19.93,52.94,27.34,11.49,39.95,37.16,38.801,39.56,37.31,14.57,44.1,23.01,24.5,20.91,18.2,25.3,29.134,32.43,56.73,19.7,8.28,21.406,3.35,37.7,18.97,#N/A N/A,6.87,16.463,91.98,13.53,35.992,3.32,173.102,22.03,18.08,25.72,18.347,9.94,19.578,26.68,60.2,26,19.54,19.53,13.02,9.445
12-08-2021,109.2,29.1,25.043,29.46,21.018,39.21,13.89,29.74,16.58,35.51,57.858,9.863,17.75,55.71,29.47,24.175,24.817,73.5,19.55,30.133,26.94,20.9,34.45,31.08,15.21,14.85,23.95,16.09,18.036,41.56,8.823,23.9,24.64,17.75,36.18,6.44,35.55,41.15,11.9,36.664,19.38,52.66,26.56,11.54,39.16,37.15,38.588,39.42,36.995,14.39,43.62,22.56,24.4,20.97,18,24.75,28.397,31.95,56.14,19.33,8.23,22.264,3.27,37.19,18.95,#N/A N/A,6.96,16.29,92.78,13.2,35.95,3.25,168.002,21.72,18.43,25.09,18.198,8.82,19.3,26.11,59.96,25.48,18.76,19.35,12.07,9.401
13-08-2021,108.3,29.35,25.381,29.92,21.118,39.02,14.64,29.5,16.65,35.77,57.24,9.924,17.42,56.81,29.69,24.165,24.885,73,19.12,29.829,27.25,20.62,33.59,31.33,15.59,15.35,23.59,16.38,18.155,42.1,8.9,23.77,25.21,17.74,36.57,6.38,35.95,43.35,11.87,37.127,20.79,54.51,26.62,11.71,38.91,37.96,39.489,39.5,35.597,14.28,42.61,22.48,26.42,20.27,17.5,24.8,28.7,32.22,56.49,19.04,8.04,22.094,3.32,36.77,18.84,#N/A N/A,7.01,15.428,91.44,13.17,35.868,3.16,168.602,21.15,19.73,24.85,18.628,8.6,19.34,25.88,59.51,25.66,18.39,18.81,11.3,9.514
16-08-2021,108.8,28.64,25.018,29.35,20.945,37.76,13.98,29.45,16.4,34.41,55.895,9.803,16.77,57.71,28.29,23.956,24.769,73,18.61,28.895,26.76,20.09,33.98,31.69,15.76,15.03,23.07,15.95,17.973,42.5,8.754,23.14,25.33,17.25,35.49,6.44,34.72,43.64,11.88,36.145,19.45,53.56,26.09,11.65,38,38.17,39.373,39.65,33.274,13.99,41.45,22.09,26.96,19.42,16.26,23.76,29.098,31.52,54.56,19.07,7.76,21.849,3.12,35.34,18.56,#N/A N/A,7.02,14.1,89.7,13.03,35.372,3,163.802,20.03,18.91,23.75,17.934,8.19,19.111,25.34,57.42,25.34,17.45,17.2,10.61,9.573
17-08-2021,107,27.03,24.927,27.75,20.864,37.86,13.82,29.33,16.32,34.69,54.401,9.674,16.75,57.3,28.08,23.466,24.423,72.38,18.59,27.571,26.4,19.82,32.85,30.04,16.1,14.74,22.79,15.71,17.964,43.18,9,23.11,25.19,16.96,34.54,6.38,34.62,43.36,11.82,35.891,18.16,52.6,25.1,11.61,37.74,37.03,39.131,39.92,32.014,13.23,40.2,21.59,27,19.31,15.61,25.24,28.508,30.7,52.5,18.32,7.23,21.642,3.1,33.99,18.11,#N/A N/A,6.82,14.62,87.58,12.81,34.364,2.85,157.802,19.01,18.67,22.11,17.595,7.99,19.111,24.78,57.16,26.28,17.05,17.17,10.6,9.251
18-08-2021,103.41,26.79,24.977,27.42,20.727,37.21,13.54,29.47,16.47,33.58,55.008,9.699,17.28,56.13,27.6,23.256,24.327,73.38,18.05,27.333,26.15,19.68,31.69,30.26,15.3,14.6,22.3,15.33,17.718,43.21,9.177,22.96,24.22,16.66,34.02,6.45,34.6,42.33,11.83,35.455,18.83,52.33,24.89,11.65,37.59,36.97,38.821,39.52,32.486,13.19,39.27,21.32,26.45,18.84,15.06,25.42,27.423,31.3,54.71,18.31,7.01,21.434,3.24,34.36,18.1,#N/A N/A,6.81,15,87.8,12.65,34.479,2.86,156.602,18.11,18.41,22.6,17.05,8.08,19.29,24.97,57.05,25.93,17.23,17.7,10.75,9.079
19-08-2021,97.51,26.64,24.655,27.16,20.682,37.91,14.18,29.67,17.19,35.19,57.928,9.622,18.1,55.68,28.28,24.305,25.212,73.46,18.26,26.371,26.07,19.75,32.97,31.41,15.37,14.93,22.44,15.93,17.836,43.17,9.369,23.59,23.9,17.48,35.08,6.64,36.6,43.63,12.27,35.864,19.56,53.52,25.77,11.96,38.16,38,38.947,39.95,33.274,12.85,37,21.51,27.55,18.95,15.61,24.9,25.961,32.43,57.46,18.4,6.99,22.292,3.22,35.19,18.88,#N/A N/A,6.93,15.58,89.2,12.79,35.165,2.89,153.302,17.08,18.48,24.36,17.157,8.38,19.837,25.19,57.9,26.99,17.67,19.1,11.2,9.132
20-08-2021,97.55,26.6,24.564,27.15,20.564,38.13,14.2,29.71,17.54,35.98,58.516,9.639,18.03,56.85,28.33,25.254,25.644,75.7,18.12,26.333,26.1,19.86,36.55,31.71,15.37,15.53,22.53,16.38,17.764,44.19,9.608,23.75,24.61,17.78,35.46,6.71,37.4,44.25,12.71,35.636,19.87,52.91,25.8,12.09,38.37,38.5,38.947,40.49,34.386,12.79,36.94,21.7,28.05,18.86,15.2,26,25.986,32.67,58.58,18.54,6.81,22.82,3.32,36.13,19.21,#N/A N/A,6.98,16.1,90.4,12.86,34.851,2.9,154.802,17.1,18.94,24.9,17.19,8.32,20.046,25.81,57.67,27.91,18.2,19.83,11.27,9.207
23-08-2021,96.2,27.02,24.828,28.06,20.709,37.59,13.65,29.98,17.36,35.75,56.224,9.682,18.68,57.48,27.9,24.825,25.481,75.84,18.43,26.524,25.63,19.5,36.17,32.8,15.09,15.2,22.12,15.69,17.791,43.86,9.615,23.85,25.17,17.51,35.31,6.64,36.95,43.87,12.23,34.591,20.92,52.11,25.21,12.08,38.01,38.31,39.47,39.71,33.963,12.75,36.63,21.26,27.7,18.13,15.9,26.59,25.757,32.9,60.08,18.17,6.68,22.801,3.3,37,18.8,#N/A N/A,7.17,16.07,90.25,12.49,34.967,2.83,151.202,16.75,18.75,24.51,17.14,8.5,20.732,25.17,57.92,27.4,18.51,20.7,10.8,9.451
24-08-2021,99.71,27.58,25.521,28.38,21.255,39.06,13.9,30.6,17.59,35.66,56.842,9.889,19.08,59.05,28.66,25.434,24.808,76.25,18.73,27.514,26.28,19.96,36.3,31.73,15.47,15.28,22.48,16.03,18.318,43.54,10.031,23.95,25.67,17.74,34.79,6.7,37.52,45.05,12.62,35.364,22.62,53.42,25.93,12.21,39.28,38.9,40.099,39.94,36.286,13.23,38.59,21.93,28.76,19.24,16.4,27.9,26.404,33.21,60.49,20.41,7.4,22.915,3.39,39.7,18.87,#N/A N/A,7.25,16.24,91.74,13.32,35.347,2.93,151.802,17.94,18.92,24.67,17.298,8.47,20.772,27.84,58.04,27.64,20.54,22.02,11.3,9.254
25-08-2021,99.5,27.73,25.554,28.45,21.291,39.05,13.99,30.5,17.58,36.38,57.32,9.906,18.92,62.26,28.8,25.674,24.99,76.24,18.87,27.667,26.59,20.19,36.21,31.78,15.44,15.28,22.59,16.11,18.264,43.38,10.108,23.8,26.67,17.85,35.03,6.72,39.08,45.18,12.66,35.745,23.34,54.07,25.82,12.25,39.42,38.64,40.254,39.61,35.637,13.31,37.7,21.8,29.02,19.55,16.78,27.97,26.264,33.92,62.86,21.2,7.29,22.82,3.39,39.74,18.89,#N/A N/A,7.34,16.05,92.63,13.57,35.058,2.99,157.202,17.94,18.94,24.97,17.587,8.52,20.791,28.21,58.14,28.35,20.62,22.9,11.27,9.385
26-08-2021,98.23,27.49,24.936,28.22,20.882,38.81,13.66,30.07,17.11,36.77,55.756,9.656,18.06,61.69,28.07,25.374,24.731,74.54,18.73,27.086,26.44,19.62,36.01,31.38,14.63,14.96,22.16,15.78,17.9,43.14,10.023,23.58,26.39,17.37,34.54,6.5,38.95,44.15,12.37,34.464,23.12,52.65,25.01,12.22,39.04,37.97,39.615,38.14,34.8,12.8,36.56,21.07,28.81,18.8,16.47,27.94,25.912,32.58,61.66,19.94,7.05,22.651,3.4,38.8,18.45,#N/A N/A,7.1,15.63,91.32,13.05,34.132,2.9,154.502,17.32,18.15,24.39,17.05,8.28,20.841,27.01,57.9,27.5,20.17,22.19,10.89,9.079
27-08-2021,100.69,28.49,25.364,29.08,21.155,38.83,13.94,30.53,17.04,36.9,58.087,9.829,19.4,61.9,29.21,25.274,24.856,75.76,19.01,27.571,27.12,19.73,37.02,31.05,14.66,14.85,22.49,16.18,18.127,43.21,10.185,23.85,26.72,17.4,34.49,6.58,39.48,44.53,12.69,34.736,23.68,52.8,25.55,12.22,39.07,38.31,40.332,38.04,37.31,13.02,37.45,21.48,28.99,19.03,17.62,27.39,26.354,32.94,62.6,21.31,7.34,22.537,3.39,39.17,18.75,#N/A N/A,7.19,16.3,92.39,13.67,34.504,2.88,158.102,18.5,18.18,24.87,17.157,8.35,20.881,27.96,58.39,27.75,20.78,21.9,10.87,9.135
30-08-2021,100.05,28.3,25.183,28.72,20.927,37.95,13.7,30.24,17.18,36.68,56.543,9.76,19.3,61.52,28.74,25.304,24.885,73.3,18.85,27.324,27,19.29,36.66,31.18,14.61,14.81,22.2,15.8,17.973,43.37,10.138,23.58,26.52,17.16,34.37,6.57,39.9,44.53,12.61,34.527,23.15,52.45,25.05,12.22,38.34,37.94,39.993,38.2,38.186,13.03,36.69,21.21,29.02,18.88,17.8,26.36,26.232,33.07,62.49,20.45,7.54,22.405,3.26,37.89,18.69,#N/A N/A,7.11,15.89,91.53,13.44,34.752,2.86,156.902,18.64,18.2,24.77,17.43,8.44,20.851,27.26,60.24,27,20.13,22.07,10.76,9.194
31-08-2021,98.68,27.19,25.513,27.92,21.045,37.63,14.07,30.43,17.1,35.56,55.258,9.967,19.17,61,28.26,25.424,24.577,68.82,18.72,26.971,27.19,19.06,36.13,31.17,14.44,14.72,22.05,15.67,18.127,43.73,10.392,23.42,26.31,16.81,35.57,6.84,39.6,44.37,12.25,34.6,23.42,51.62,25.1,12.46,37.77,37.55,40.622,37.91,37.842,12.93,34.86,21.1,29.04,18.24,17.62,25.59,25.855,32.14,65.99,20.22,7.12,22.311,3.21,37.73,18.15,#N/A N/A,7.1,15.21,89.42,13.69,33.669,2.87,160.202,18.49,17.61,24.49,17.033,8.36,20.374,26.8,59.97,26.48,19.96,21.29,10.39,8.869
01-09-2021,98.85,27.04,25.612,27.77,21.009,38.68,14.43,30.46,17.26,36.29,54.769,10.053,18.63,61.2,27.97,26.283,25.25,68,19.35,26.81,26.76,19.34,36.46,31.17,14.5,14.92,22.57,16.3,18.145,43.22,10.746,24.02,26.14,17.03,35.03,7.1,40.6,45.22,12.3,34.091,22.93,52.62,24.89,12.22,38.74,38.68,40.351,38.11,36.877,12.73,34.88,20.87,27.41,18.68,16.85,25.76,25.695,32.84,67.58,19.95,7.01,22.547,3.15,37.78,18.18,#N/A N/A,7.07,15.56,88.44,13.62,38.182,2.78,159.002,17,17.46,24.81,17.19,8.22,21.368,26.64,59.87,25.66,19.69,21.02,10.27,8.718
02-09-2021,98.54,26.6,24.688,27.29,20.255,36.75,14.07,29.2,16.52,35.74,54.022,9.717,18.77,60.74,27.62,25.994,24.462,68.98,19.01,26.086,25.61,18.69,36.49,30.23,14.38,14.71,22.29,15.95,17.445,42.43,10.531,23.64,25.3,17.54,34.08,6.98,39.3,44.38,12,33.209,22.78,50.34,23.92,11.84,37.1,39.08,38.239,37.74,36.621,12.42,34.22,20.37,27.22,18.01,16.45,24.5,25.536,32,67.07,19.28,6.8,22.038,3.06,37.12,18.15,#N/A N/A,6.8,15.25,85.79,13.22,36.818,2.6,155.402,16.23,16.62,24.22,17.529,7.92,20.911,25.83,58.98,26.05,19.47,20.35,9.64,8.481
03-09-2021,98.61,26.33,24.548,27.3,20.155,37.2,14.05,29.13,16.56,36.25,54.59,9.699,18.15,61.71,27.43,25.624,25.087,68.5,18.99,26.076,25.63,19.18,35.6,31.1,14.76,14.89,22.13,15.87,17.445,42.09,10.469,23.77,25.74,18.16,34.48,6.79,39.17,43.81,11.92,33.745,21.76,50.72,24.01,11.9,37.82,39.3,37.716,37.55,36.336,12.44,34.81,20.17,27.33,18.9,16.55,24.85,25.613,31.14,66.78,18.89,6.94,22.453,3.04,36.65,18.32,#N/A N/A,7,15.6,85.89,13.22,36.612,2.59,154.502,16.28,16.88,23.98,16.736,7.79,21.219,26.09,56.79,26.6,19.03,20.05,9.62,8.487
06-09-2021,97.06,26.46,24.861,27.37,20.364,37.8,14.32,29.65,17.19,36.38,55.228,9.881,18.53,61.48,27.94,25.374,25.154,71.32,18.94,26.371,25.72,19.27,35.6,32.1,14.97,15.16,22.35,15.99,17.618,42.43,10.377,23.98,25.74,18.35,34.77,7.13,39,44.24,11.98,33.745,21.55,51.16,24.41,12.14,38.36,39.5,37.939,37.78,36.985,12.53,34.15,20.54,27.56,19.48,16.4,24.68,25.396,31.95,67.07,19.41,7.03,22.773,3.06,36.31,18.77,#N/A N/A,6.93,16.5,86.6,13.72,37.19,2.63,158.102,16.54,16.71,24.51,16.24,8.31,21.766,26.58,56.3,26.61,19.48,20.85,9.95,9.06
07-09-2021,97.06,26.46,24.861,27.37,20.364,37.8,14.32,29.65,17.19,36.38,55.228,9.881,18.53,61.48,27.94,25.374,25.154,71.32,18.94,26.371,25.72,19.27,35.6,32.1,14.97,15.16,22.35,15.99,17.618,42.43,10.377,23.98,25.74,18.35,34.77,7.13,39,44.24,11.98,33.745,21.55,51.16,24.41,12.14,38.36,39.5,37.939,37.78,36.985,12.53,34.15,20.54,27.56,19.48,16.4,24.68,25.396,31.95,67.07,19.41,7.03,22.773,3.06,36.31,18.77,#N/A N/A,6.93,16.5,86.6,13.72,37.19,2.63,158.102,16.54,16.71,24.51,16.24,8.31,21.766,26.58,56.3,26.61,19.48,20.85,9.95,9.06
08-09-2021,95.04,24.97,23.682,25.85,19.191,34.29,13.12,28.4,16.21,36.49,59.661,9.415,18.26,62.59,26.58,24.625,24.404,70,18.23,25.762,24.63,18.4,33.64,31.27,14.13,14.57,21.7,15.59,16.5,41.08,10.192,23.38,25.45,17.91,33.6,6.8,37.4,43.03,11.67,31.982,21.07,49.98,23.37,11.74,34.95,38.27,36.06,36.84,34.554,12.27,33.21,19.64,27.06,18.79,15.75,23.1,24.737,30.39,65.28,18.19,6.75,22.207,2.87,34.67,17.91,#N/A N/A,6.53,15.76,82.53,12.95,36.256,2.49,156.002,15.59,15.99,22.55,15.661,8.21,21.736,24.75,54.19,25.57,18.94,19.57,9.02,8.327
09-09-2021,94.7,25.5,23.995,26.09,19.273,36.37,13.63,28.9,16.31,38.84,59.781,9.605,19.78,62.25,27.87,24.955,24.846,70.81,18.56,26.105,25.14,18.82,34.28,32.33,14.56,14.86,22.19,15.91,16.627,42.23,10.285,23.43,25.95,18.2,34.8,7.06,37.92,44.26,11.84,32.555,21.63,50.63,23.68,11.99,36.68,39.19,36.254,37.09,34.524,12.48,34.2,20.49,27.86,18.85,16.05,23.59,24.643,31.52,67.08,18.53,6.65,22.839,2.98,35.5,18.5,#N/A N/A,6.41,15.63,83.31,13.61,37.347,2.49,156.002,15.67,16.06,23.12,16.099,8.53,22.303,24.96,56.53,26.98,19.71,20.21,9.5,8.803
10-09-2021,94.81,25.34,23.756,26.07,19.036,36.38,13.81,28.99,16.1,38.66,57.061,9.467,19.1,60.66,26.93,24.825,24.567,68,18.12,26,25.44,19.06,33.99,32.25,14.28,14.66,21.85,15.88,16.455,42.22,10.354,24.14,25.38,18.18,34.49,7.05,38.2,43.16,11.78,32.882,21.18,50.4,23.67,12.03,37,38.66,35.673,37.03,33.717,12.5,33.75,20.19,27.9,17.18,15.5,23.26,24.647,31.19,67.2,18.92,6.7,22.264,3.01,34.92,18.42,#N/A N/A,6.5,15.58,83.16,13.43,36.86,2.45,156.302,15.31,16,22.76,15.636,9.05,22.85,25.36,55.45,26.45,19.04,20.32,9.02,8.556
13-09-2021,94.76,26.23,24.053,26.88,19.427,37.54,14.2,29.63,16.35,38.9,58.785,9.596,19.52,59.92,27.56,25.264,25.067,70.5,18.45,26.2,25.69,19.57,34.95,33.17,14.89,15.18,22.62,16.37,16.727,42.45,10.515,24.6,25.6,18.67,34.81,7.13,38,43.45,11.71,33.791,21.87,50.48,24.35,12.28,37.92,39.1,35.983,37.53,34.908,12.64,33.61,20.74,27.92,17.44,16.5,25.12,24.725,31.8,67.4,19.85,6.77,22.754,3.21,35.8,18.74,#N/A N/A,6.95,15.95,84.1,14.01,36.661,2.51,165.002,15.93,16.5,23.4,15.868,9.17,21.269,26.52,56.3,25.99,19.51,22.21,9.2,8.706
14-09-2021,94.09,25.88,23.905,26.68,19.3,38.2,14.13,29.23,16.44,39.38,57.788,9.536,19.63,60.05,27.63,25.254,25,70.3,18.42,26.238,25.32,19.62,35.09,33.28,14.51,15.23,23.5,16.93,16.609,42.79,10.585,23.89,25.75,18.33,34.8,7.13,38.55,43.45,11.77,33.982,21.33,49.95,24,12.19,38.63,39.28,35.76,38.03,34.682,12.55,33.13,20.49,27.88,17.03,16.75,24.86,24.827,32.42,69.42,19.78,6.59,22.905,3.17,35.2,18.67,#N/A N/A,7.19,16.14,84.68,14.08,36.397,2.44,162.002,15.68,16.57,25.32,15.38,9.41,21.388,26.13,57.93,27,19.28,21.56,9.05,8.765
15-09-2021,91.74,26.33,23.517,26.97,19.127,38.01,14.05,29,16.02,39.84,57.19,9.536,21.09,58.12,27.5,25.324,24.827,69.66,18.21,26.029,25.3,19.22,34.93,32.66,14.28,15.38,23.55,17,16.482,41.42,10.577,23.88,25.13,18.59,34.25,6.94,39,43.18,11.36,33.445,21.44,48.25,23.61,12.05,38.26,38.86,35.024,37.48,35.568,12.54,33.34,20.22,27.76,16.62,17.38,24.98,26.125,32.53,70.17,19.65,6.34,22.849,3.03,34.84,18.58,#N/A N/A,7.24,16.01,84.38,13.91,36.463,2.39,159.902,15.54,16.75,24.86,15.248,9.6,21.289,25.88,57.25,26.9,19.78,21.83,8.78,8.609
16-09-2021,87.93,26.1,23.501,26.72,18.882,37.69,14.12,29.47,16.13,39.9,57.021,9.587,20.89,54.78,27.34,25.624,25.096,69.93,17.67,25.143,25.6,19.4,35.1,33.03,14.4,15.28,23.65,16.68,16.173,41.51,10.6,23.64,23.97,19.16,33.53,6.87,38.8,43.22,11.45,33.864,21.25,47.56,23.45,12.22,38.2,38.9,35.363,37.34,35.253,12.16,31.28,20.18,27.67,16.37,17.45,24.91,25.167,32.63,69.49,19.69,6.07,22.971,3.04,35.18,18.14,#N/A N/A,7.12,16.15,83.92,13.82,36.645,2.52,158.102,14.7,17.73,24.08,15.298,9.84,21.507,25.63,57.55,26.8,19.95,21.35,8.69,8.409
