Date,UNH UN Equity,GS UN Equity,MSFT UQ Equity,HD UN Equity,CAT UN Equity,AMGN UQ Equity,MCD UN Equity,V UN Equity,CRM UN Equity,BA UN Equity,HON UQ Equity,AAPL UQ Equity,CVX UN Equity,TRV UN Equity,WMT UN Equity,JNJ UN Equity,AXP UN Equity,PG UN Equity,JPM UN Equity,IBM UN Equity,MRK UN Equity,NKE UN Equity,MMM UN Equity,DIS UN Equity,KO UN Equity,CSCO UQ Equity,DOW UN Equity,INTC UQ Equity,VZ UN Equity,WBA UQ Equity
03-09-2020,316.23,207.56,217.3,274.63,146.76,247.91,213.8,208.96,265.01,168.77,#N/A N/A,120.88,82.28,115.35,144.54,149.55,104.46,138.26,101.33,118.8702,81.5169,112.85,166.31,133.24,50.48,40.95,48.39,50.39,60.61,37.09
04-09-2020,312,210.94,214.25,269.66,148.18,248.4,211.73,204.66,254.7,171.05,#N/A N/A,120.96,81.93,116.57,142.83,148.59,105.67,137.96,103.52,116.8166,81.2786,112.4,165.77,131.99,51.04,40.82,48.6,50.08,60.48,36.89
07-09-2020,312,210.94,214.25,269.66,148.18,248.4,211.73,204.66,254.7,171.05,#N/A N/A,120.96,81.93,116.57,142.83,148.59,105.67,137.96,103.52,116.8166,81.2786,112.4,165.77,131.99,51.04,40.82,48.6,50.08,60.48,36.89
08-09-2020,307.25,202.48,202.66,269.26,148.52,241.18,213.58,200.12,241.27,161.08,#N/A N/A,112.82,78.97,113.74,138.45,147.26,103.67,135.94,99.92,115.7754,79.4573,112.72,163.17,134.2,49.81,40,47.93,48.91,59.96,36.1
09-09-2020,312.02,202.22,211.29,277.04,152.69,245.57,215.71,204.06,250.43,160.78,#N/A N/A,117.32,80.03,113.63,139.89,149.7,103.78,138.15,100.87,116.7784,80.9353,114.9,165.7,133.36,50.19,40.13,49.23,49.62,60.04,35.35
10-09-2020,304.6,200.01,205.37,272.7,149.86,240.64,217.24,201.54,247.8,157.69,#N/A N/A,113.49,78.15,111.8,136.81,146.91,102.77,136.7,99.83,115.1546,79.6862,114.79,163.15,133.22,50,39.57,48.7,48.96,59.53,34.67
11-09-2020,301.48,200.92,204.03,276.33,153.83,243.21,218,200.68,243.1,160.23,#N/A N/A,112,77.69,113.4,136.7,147.78,103.36,138.14,101.07,116.0142,80.5539,118,166.17,131.75,51.06,39.88,49.85,49.28,59.79,34.7
14-09-2020,308.57,201.34,205.41,280.65,153.51,246.75,220.56,204.98,246.64,165.35,#N/A N/A,115.355,77.29,114.46,137.32,148.35,107.27,138.63,102.47,116.616,80.2487,119.28,168.46,131.25,50.71,40.37,50.09,49.41,60.32,35.11
15-09-2020,307.23,198,208.78,285.58,148.6,248.35,222.37,205.39,251.68,163.49,#N/A N/A,115.54,76.35,112.15,137.36,148.89,106.68,138.63,99.28,116.9503,80.2964,119.27,166.57,131.24,51.05,40.6,51.07,50,60.6,35.27
16-09-2020,306.52,200.68,205.05,281.63,151.11,247.76,224.81,205.13,250.6,167.46,#N/A N/A,112.13,78.56,113.17,136.26,148.4,105.98,137.7,99.7,118.6505,81.5932,118.59,169.51,132.09,50.79,40.42,49.7,50.37,60.37,36.28
17-09-2020,304.98,194.83,202.91,279.96,153.87,248.08,222.58,205.27,244.53,167.53,#N/A N/A,110.34,78.79,112.6,136.69,147.17,104.66,137.52,98.56,119.3191,81.66,116.36,172.38,130.22,50.55,40.37,50.97,50.32,60.59,37.21
18-09-2020,308.02,194.86,200.39,275.19,152.39,247.72,220.27,202.61,242.78,161.14,#N/A N/A,106.84,78.21,111.61,135.29,149.18,103.44,137.37,98.35,117.2559,81.8221,114.66,169.55,128.63,50.45,39.81,50.37,49.89,60.35,36.93
21-09-2020,299.19,194,202.54,272.35,145.33,243.19,216.41,197.45,245.05,156.35,#N/A N/A,110.08,76.3,109.45,137.07,145.1,98.17,136.71,95.31,114.8585,79.2666,113.37,161.36,125.41,49.09,39.04,47.91,49.72,59.61,35.79
22-09-2020,294.26,191.62,207.42,273.31,147.15,247.5,216.41,200.56,247.78,156.8,#N/A N/A,111.81,75.53,109.25,138.31,144.21,98.48,137.96,94.27,115.1068,79.0854,116.87,162.34,127.21,49.66,39.32,47.8,49.95,59.82,35.72
23-09-2020,292.14,186.12,200.59,266.55,144.38,242.59,214.97,195.37,235.99,151.18,#N/A N/A,107.12,71.95,107.49,135.99,144.44,95.56,136.31,92.74,113.5021,78.7899,127.11,159.51,123.28,48.21,38.28,46.74,48.82,58.91,35.06
24-09-2020,292.66,195.11,203.19,265.7,145.14,240.32,216.12,195.52,237.55,146.05,#N/A N/A,108.22,71.8,107.82,136.7,144.67,95.45,136.92,92.66,112.7953,79.2857,124.75,160.42,122.49,48.7,37.85,46.41,49.16,59.19,35.03
25-09-2020,302.5,194.95,207.82,268.55,145.91,243.82,218.18,197.25,242.74,156.03,#N/A N/A,112.28,71.83,108.11,137.27,145.66,96.26,137.62,93.47,113.6168,79.0759,124.23,160.27,124,48.72,38.45,46.04,49.94,59.39,35.43
28-09-2020,303.23,199.07,209.44,272.33,147.68,247.03,220.26,200.32,246.67,166.08,#N/A N/A,114.96,73.93,110.22,137.25,147.11,98.82,138.01,96.16,116.2721,78.9138,124.32,161.66,125.99,49.28,39.13,47.48,51.43,59.36,36.07
29-09-2020,304.15,196.79,207.26,272.11,147.41,248.3,218.68,199.44,247.45,163.6,#N/A N/A,114.09,71.9,107.44,137.14,147.06,97.75,137.26,95.35,115.5175,78.0938,126.35,159.81,125.4,48.92,39.06,46.57,51.19,59.24,35.38
30-09-2020,311.77,200.97,210.33,277.71,149.15,254.16,219.49,199.97,251.32,165.26,#N/A N/A,115.81,72,108.19,139.91,148.88,100.25,138.99,96.27,116.2148,79.095,125.54,160.18,124.08,49.37,39.39,47.05,51.78,59.49,35.92
01-10-2020,313.07,198.55,212.46,277.62,146.71,255.39,219.59,203.35,253.45,167.86,#N/A N/A,116.79,70.42,107.81,143.08,147.32,101.33,139.24,96.97,115.6608,77.8459,126.64,158.79,123.31,49.18,38.8,46.11,52.24,59.45,35.87
02-10-2020,311.98,199.9,206.19,279.31,149.94,245.41,222.67,201.46,247.85,168.08,#N/A N/A,113.02,71.19,108.58,140.5,146.24,101.61,138.12,97.89,115.1641,77.0449,126.64,160.36,122.55,49.36,38.27,47.31,51.01,59.24,35.77
05-10-2020,318.15,201.8,210.38,282.1,153.49,256.01,226.07,203.54,251.53,171.2,#N/A N/A,116.5,72.7,111.91,141.8,148.23,103.89,139.39,99.04,116.5396,77.4645,127.91,162.75,123.37,49.38,38.57,48.58,51.69,59.66,36.62
06-10-2020,314.45,201.09,205.91,276.47,151.53,252.69,224.09,200.45,250.14,159.54,#N/A N/A,113.16,72.3,111.53,140.63,146.26,101.76,139.61,98.02,116.5014,75.9293,127.65,162.23,120.93,48.94,38.57,47.88,51.37,59.46,35.95
07-10-2020,323.17,203.6,209.83,282.79,154.77,257.67,226.48,202.47,259.98,164.61,#N/A N/A,115.08,73.78,113.8,140.89,147.88,103.38,140.7,99.73,118.5072,76.3202,130.06,166.49,122.91,49.56,39.4,48.3,52.67,59.61,36.49
08-10-2020,322.41,207.98,210.58,284.52,156.66,240.09,225.8,202.98,260.22,168,#N/A N/A,114.97,75.22,115.62,141.36,148.89,106.06,141.65,101.78,125.5945,76.7398,129.71,167.71,123.09,50.46,39.79,49.38,53.37,59.19,37.07
09-10-2020,327.84,207.54,215.81,285.92,158.94,236.7,224.83,206.64,265.98,167.33,#N/A N/A,116.97,74,115.83,142.78,150.97,106.34,142.92,101.2,122.0604,76.6253,130.98,169.3,124.98,50.81,39.85,49.36,52.82,59.33,36.34
12-10-2020,329.97,214.12,221.4,286.91,162.61,239.51,226.11,206.4,267.07,167.35,#N/A N/A,124.4,74.51,116.54,144.25,151.84,106.61,144.49,102.44,121.5064,76.6253,129.46,168.65,124.97,51.09,40.36,48.58,53.88,59.55,36.93
13-10-2020,331.42,210.81,222.86,290.36,162.12,239.34,227.35,204.32,266.83,162.14,#N/A N/A,121.1,73.4,112.89,146.23,148.36,105.01,144.21,100.78,119.491,76.9591,129.2,166.63,128.96,50.22,39.81,47.88,53.83,59.36,36.18
14-10-2020,321.85,211.23,220.86,287.09,163.61,237.65,227.62,202.2,261.83,163.24,#N/A N/A,121.19,72.95,112.03,143.94,148.1,104.81,144.04,100.22,120.2934,76.7684,127.66,168.4,126.59,50.12,39.89,48.83,53.55,58.43,35.91
15-10-2020,324.57,208.6,219.66,287.54,165.04,235.01,229.64,199.55,257.72,164.24,#N/A N/A,120.71,73.51,112.64,144.53,147.19,104.43,143.83,101.72,119.2904,75.3858,129,169.08,127.36,49.99,39.97,49.01,53.85,58.16,37.64
16-10-2020,329.9,206.21,219.66,287.66,168.75,235.72,229.37,200.26,258.55,167.35,#N/A N/A,119.02,72.89,113.32,144.71,148.1,104.91,144.39,101.51,120.2838,76.12,128,170.97,126.81,50.03,40.16,49.3,54.16,58.05,37.41
19-10-2020,324.22,205.69,214.22,283.73,167.53,230.71,226,196.97,255.01,167.11,#N/A N/A,115.98,71.28,111.84,142.95,144.32,102.47,141.91,99.8,119.8922,75.0139,127.43,169.55,124.23,49.62,39.3,48.84,54.58,57.3,36.97
20-10-2020,323.41,208.03,214.65,286.04,168.99,231.1,227.45,197.7,255.97,167.24,#N/A N/A,117.51,71.68,118.11,143.9,144.55,103.14,142.48,100.37,112.1076,74.6325,128.49,170.95,124.95,50.25,39.2,49.34,53.43,57.25,37.49
21-10-2020,322.79,202.91,214.8,284.51,167.4,228.97,228.19,198.43,254.23,163.86,#N/A N/A,116.87,70.87,125,144.4,143.93,101.43,143.25,99.37,109.9012,74.4418,129.43,169.17,126.63,49.99,39.06,48.55,53.5,56.75,37.39
22-10-2020,325.73,205.4,214.89,281.16,169.66,227.98,229.15,197.99,249.67,169.07,#N/A N/A,115.75,73.4,126.14,143.55,145.08,104.79,141.45,102.88,110.5698,75.5288,130.02,170.71,127.56,50.68,38.82,48.82,53.9,57.33,37.51
23-10-2020,330.6,205.04,216.23,283,168.59,227.16,228.71,198.01,250.52,167.36,#N/A N/A,115.04,72.57,125.97,143.85,145.24,100.98,142.38,103.81,110.799,76.12,129.99,169.8,128.35,50.52,38.82,48.53,48.2,57.96,38.04
26-10-2020,323.06,201.14,210.08,276.04,163.2,224.89,224.27,193.07,241.98,160.83,#N/A N/A,115.05,70.94,121.54,142.16,143.97,96.88,141.3,101.24,107.1885,75.176,128.37,166.16,124.06,49.8,37.67,47.15,46.72,57.81,37.21
27-10-2020,320.51,195.68,213.25,276.84,157.91,223.46,222.97,190.06,250.3,155.24,#N/A N/A,116.6,69.51,119.09,142.87,143.15,94.93,142.36,99.33,105.6029,74.3655,127.99,161.03,123.31,49.9,36.87,46.57,45.64,57.38,36
28-10-2020,308,189.77,202.68,269.72,151.16,216.38,214.69,180.87,238.43,148.14,#N/A N/A,111.2,66.88,121.5,140.04,138.36,91.6,137.66,96.54,101.8682,72.6396,122.08,158.53,118.47,47.96,35.71,45.18,44.25,56.31,34.59
29-10-2020,303.68,189.94,204.72,269.63,154.67,217.82,214.95,184.87,237.14,148.29,#N/A N/A,115.32,68.8,122.46,139.92,137.19,91.07,137.57,97.17,104.0269,72.3631,122.86,158.48,121.54,48.02,35.69,46.25,44.11,56.76,33.52
30-10-2020,305.14,189.04,202.47,266.71,157.05,216.94,213,181.71,232.27,144.39,#N/A N/A,108.86,69.5,120.71,138.75,137.11,91.24,137.1,98.04,106.6536,71.7147,120.08,159.96,121.25,48.06,35.9,45.49,44.28,56.99,34.04
02-11-2020,312.1,190.2,202.33,270.74,163.27,220.21,212.56,184.74,232.45,148.6,#N/A N/A,108.77,72.15,123.92,140.4,138.69,93.4,138.5,100.25,107.8476,73.145,122.39,162.94,120.13,48.62,35.9,47.82,44.46,57.7,35.79
03-11-2020,321.35,197.93,206.43,277.37,167.69,220.06,216.8,188.34,237.13,153.65,#N/A N/A,110.44,71.74,126.34,142.78,138.5,96.29,141.22,103.41,109.0415,73.3452,124.59,165.51,124.02,49.35,36.68,48.73,44.85,57.75,37.37
04-11-2020,354.56,197.87,216.39,282.72,155.23,230.33,214.87,193.97,250.74,151.63,#N/A N/A,114.95,71.77,123.4,141.96,139.4,96.4,140.64,100.25,106.8829,76.8733,127.34,160.16,125.07,49.17,36.57,46.45,45.7,57.22,36.295
05-11-2020,354.4,202.96,223.29,285.85,163.09,231.97,216.31,197.64,260.22,157.09,#N/A N/A,119.03,72.14,127.51,143.47,139.76,98.11,142.38,104.35,109.6242,76.7207,129.7,163.2,126.96,49.44,37.23,48.97,45.68,58.15,37.53
06-11-2020,347.46,201.26,223.72,284.24,161.29,231.67,216.56,198.47,260.15,157.74,#N/A N/A,118.69,71.15,127,145.77,142.25,96.69,143.23,102.96,108.9269,76.6253,128.9,163.02,127.46,49.45,37.53,48.23,45.39,58.53,37.31
09-11-2020,350,214.93,218.39,269.97,170.82,235,213.22,212.68,259.28,179.36,#N/A N/A,116.32,79.4,134.28,143.54,146.08,117.37,137.99,116.9,110.3501,76.7588,128.95,163.43,142.59,52.57,38.2,52.12,45.6,59.84,39.785
10-11-2020,353.69,217.47,211.01,275.57,172.3,241.6,213.32,213.31,247.66,188.69,#N/A N/A,115.97,83.07,136.36,145.56,148.28,115.95,140.26,116.52,112.6234,77.3405,127.71,169.14,142.11,53.98,38.72,53.46,45.44,61.1,42.35
11-11-2020,351.7,218.05,216.55,277.75,169.46,240.69,218.02,212.7,254.18,182.15,#N/A N/A,119.49,82.46,134.96,147.98,147.8,111.12,142.07,114.78,111.9452,77.2928,127.66,169.21,137.82,53.58,39.33,52.21,46.35,61,41.44
12-11-2020,354.41,214.51,215.44,276.24,169.13,237.14,213.07,208.26,249.42,176.72,#N/A N/A,119.21,80.67,132.4,148.23,148.3,111.1,142.15,113.37,109.3663,76.1486,126.64,167.05,135.52,53.01,38.67,51.04,44.95,60.79,40.77
13-11-2020,355.67,219.08,216.51,277.17,171.71,237.36,213.28,210.48,249.51,187.11,#N/A N/A,119.26,83.03,134.63,150.54,149.9,114.99,144.28,114.08,111.6109,77.3214,128.28,169.79,138.36,53.45,41.4,51.97,45.46,61.06,42.71
16-11-2020,356.82,222.38,217.23,279.57,173.19,236.66,216.73,212.7,249.89,202.4,#N/A N/A,120.3,88.96,136.29,152.44,150.85,118.67,142.43,117.3,113.0532,76.4537,130.11,173.86,144.67,53.85,42.54,53.93,46.19,60.89,44.1
17-11-2020,352.1,224.65,214.46,272.47,171.91,232.44,216.01,210.71,256.17,210.05,#N/A N/A,119.39,87.04,135.04,149.37,149.35,116.48,141.88,116.11,112.4228,77.7124,132.21,173.64,144.5,53.68,41.88,54.48,45.53,60.75,39.855
18-11-2020,344.51,224.3,211.08,269.83,172.74,227.76,215.52,207.83,257.16,203.3,#N/A N/A,118.03,84.28,134.37,149.09,147.37,114.24,139.7,115.25,111.5345,76.5205,131.63,171.4,143.9,52.61,41.32,55.3,45.06,60.32,38.23
19-11-2020,337,224.57,212.42,270.93,172.9,224.67,215.11,207.57,264.65,205.67,#N/A N/A,118.64,85.73,133.87,152.12,147.14,114.14,139.53,115.56,111.9261,76.654,131.91,171.61,141.72,53.13,41.17,55.34,45.62,60.21,37.85
20-11-2020,334.7,223.35,210.39,269.81,172.23,223.17,214.09,203.88,258.04,199.62,#N/A N/A,117.34,85.79,134.55,150.24,146.36,112.58,139.3,114.57,111.6969,76.7112,132.98,172.89,141.07,52.67,40.97,54.73,45.39,60.04,37.53
23-11-2020,335.06,228.83,210.11,271.4,174.78,222.22,217,208.16,257.64,211.53,#N/A N/A,113.85,91.03,134.63,150.93,143.87,116.09,138.76,117.87,114.7056,76.5491,134.13,174.14,145.98,52.68,41.64,55.94,46.06,60.23,37.98
24-11-2020,336.01,237.5,213.86,273.31,176.9,220.46,219.71,209.68,260.84,218.49,#N/A N/A,115.17,95.62,136.39,151.36,143.87,120.39,138.31,123.32,118.8415,76.4156,134.7,177.08,151.49,53.22,42.61,57.73,47.01,60.64,38.52
25-11-2020,333.19,236.54,213.87,273.96,174.63,220.31,219.34,210.89,246.82,217.61,#N/A N/A,116.03,92.14,136.02,151.83,143.68,120.58,138.68,122.03,118.6314,76.3393,135.54,177.12,149.09,52.93,42.5,56.43,47.05,60.41,39.07
26-11-2020,333.19,236.54,213.87,273.96,174.63,220.31,219.34,210.89,246.82,217.61,#N/A N/A,116.03,92.14,136.02,151.83,143.68,120.58,138.68,122.03,118.6314,76.3393,135.54,177.12,149.09,52.93,42.5,56.43,47.05,60.41,39.07
27-11-2020,337.94,235.4,215.23,275.99,175.08,224.81,218.33,211,247.63,216.5,#N/A N/A,116.59,91.31,134.44,151.6,144,120.59,138.61,121.22,118.7746,76.1486,134.25,176.89,147.13,52.7,42.7,55.4,47.45,60.58,39
30-11-2020,336.34,230.58,214.07,277.41,173.59,222.04,217.44,210.35,245.8,210.71,#N/A N/A,119.05,87.18,129.65,152.79,144.68,118.59,138.87,117.88,117.9819,76.654,134.7,172.73,148.01,51.6,43.02,53.01,48.35,60.41,38.01
01-12-2020,341.19,232.08,216.21,276.6,173.26,225.08,216.14,211.2,241.35,213.01,#N/A N/A,122.72,87.45,133.41,152.64,147.45,119.93,139.37,119.74,117.638,77.76,135.44,170.52,149.44,52.04,43.54,53.53,49.56,60.58,38.46
02-12-2020,347.56,237.65,215.37,271.1,173.87,226.56,210.86,210.18,220.78,223.85,#N/A N/A,123.08,89.87,134.04,150.52,148.14,122.33,138.36,122.04,119.0325,78.027,135.58,171.85,153.61,52.11,43.89,53.2,49.9,61.36,39.84
03-12-2020,348.68,235.47,214.24,268.14,174.63,226.91,211.51,208.05,220.97,237.2,#N/A N/A,122.94,89.8,135.09,149.3,149,123.12,137.34,121.24,118.0678,77.6647,136.96,171.83,153.24,52.78,44.11,53.6,50.99,61.74,42.82
04-12-2020,349.89,239.58,214.36,263.99,182.21,229.21,210.74,212.68,225.86,232.71,#N/A N/A,122.25,93.28,136.16,148.91,150.27,125.04,137.47,122.34,121.4969,78.1319,137.19,172.46,154.14,53.85,44.38,55.05,51.985,61.55,43.41
07-12-2020,347.86,238.45,214.29,262.64,178.71,226.45,208.89,212.65,227.7,238.17,#N/A N/A,123.75,90.76,133.9,148.11,148.97,123.94,137.68,121.88,119.109,78.6754,138.75,170.15,153.68,52.99,44.35,53.21,50.2,61.35,42.43
08-12-2020,347.86,238.84,216.01,261.72,178.84,228.94,208.39,212.77,227.86,236.57,#N/A N/A,124.38,91.54,135.26,149.45,151.55,123.52,138.05,122,120.0737,79.3143,139.12,172.46,153.72,53.18,44.37,54.55,50.69,61.45,41.99
09-12-2020,344.41,242.82,211.8,265.58,180.07,229.85,208.69,209.58,220.57,232.06,#N/A N/A,121.78,90.44,134.91,148.27,153.1,121.69,136.41,121.05,121.1052,79.5908,138.79,175.29,154.43,53.33,44.69,54.66,50.07,61.46,41.77
10-12-2020,339.65,244.4,210.52,264.81,178.85,228.16,208.04,207.61,222.92,234.43,#N/A N/A,123.24,93.35,136.71,147.04,152.25,121.84,135.51,120.27,119.3573,79.1331,137.58,173.49,154.69,53.05,44.32,54.43,50.26,60.51,41.65
11-12-2020,337.07,239.99,213.26,264.55,179.29,227.4,207.76,206.24,222.42,230.33,#N/A N/A,122.41,92.45,134.95,147,152.95,120.23,136.51,119.56,118.6982,79.1045,137.41,174.02,175.72,53.35,44.32,54,49.73,60.35,41.53
14-12-2020,336.13,237.79,214.2,265.58,178.05,229.46,211.92,207.25,221.27,228.62,#N/A N/A,121.78,89.44,133.99,145.65,149.07,117.36,135.85,118.3,117.9914,76.5872,136.28,173.08,169.3,53.27,44.24,53.06,50.47,59.98,41.48
15-12-2020,339.67,242.43,214.13,267.98,181.74,230.53,214.86,208.36,220.15,229.5,#N/A N/A,127.88,89.37,137.26,145.58,150.57,119.1,136.65,120.32,120.2838,76.7398,139.39,174.68,173.94,53.84,44.72,54.13,50.665,60.55,41.33
16-12-2020,339.34,243.77,219.28,269.59,179.5,228.44,213.8,208.27,223.62,225.87,#N/A N/A,127.81,88.69,137.44,145.43,149.67,119,137.27,120.67,119.9208,76.12,138.34,175.41,173.12,53.06,44.72,53.83,51.12,59.91,40.44
17-12-2020,341.67,244.43,219.42,273.97,179.17,231.24,214.25,211.18,225.92,221.24,#N/A N/A,128.7,88.41,138.03,146.1,153.62,118.98,138.25,119.67,119.9208,76.1104,140.5,176.65,173.55,53.27,44.82,53.83,50.65,60.01,40.88
18-12-2020,338.38,242.13,218.59,270.45,180.96,228.49,215.08,211.31,227.43,219.75,#N/A N/A,126.655,87.19,138.86,145.95,154.51,117.51,139.04,119.08,120.2074,75.8339,137.28,176.42,172.89,53.74,45.44,55.66,47.46,60.46,40.69
21-12-2020,336.08,256.98,222.59,270.99,180.16,227.31,211.67,209.01,226.47,219.31,#N/A N/A,128.23,86.09,138.15,145.97,153.02,116.41,137.52,123.55,117.8577,75.6051,144.02,175.66,170.69,52.81,44.88,55.08,46.36,59.49,40.67
22-12-2020,335.01,250.09,223.94,270.04,176.58,220.99,211.92,205.84,231.17,218.78,#N/A N/A,131.88,84.36,136.48,144.2,152.72,114.55,136.55,121.67,118.0678,75.729,142.45,174.78,170.45,52.76,44.69,54.67,46.17,58.99,39.27
23-12-2020,337.59,256.45,221.02,269.81,178.42,222.94,212.02,205.3,227.43,219.69,#N/A N/A,130.96,85.69,137.95,143.22,151.94,116.95,136.34,125.07,118.3448,76.0532,141.76,173.99,173.55,53.08,44.375,54.75,46.57,58.96,39.87
24-12-2020,340.79,256.16,222.75,270.92,179.56,222.93,211.39,208.7,225.78,217.15,#N/A N/A,131.97,85.33,138.49,143.5,152.47,117.35,137.72,124.52,119.0994,76.4156,141.6,174.52,173.73,53.44,44.54,54.79,47.07,58.84,39.62
25-12-2020,340.79,256.16,222.75,270.92,179.56,222.93,211.39,208.7,225.78,217.15,#N/A N/A,131.97,85.33,138.49,143.5,152.47,117.35,137.72,124.52,119.0994,76.4156,141.6,174.52,173.73,53.44,44.54,54.79,47.07,58.84,39.62
28-12-2020,345.95,259.59,224.96,269.25,178.37,223.65,214.02,212.63,224.64,216.09,#N/A N/A,136.69,84.9,139.19,145.22,153.19,118.36,138.68,125.34,119.2236,76.7112,142.43,174.71,178.86,54.16,44.92,54.29,47.07,58.98,39.66
29-12-2020,347.35,258.01,224.15,266.19,176.65,226.87,212.71,214.37,222.46,216.25,#N/A N/A,134.87,84.61,138.35,144.3,154.14,118.14,138.42,125.01,118.2493,77.6361,141.57,173.85,177.3,54.13,44.64,54.33,49.39,58.81,39.41
30-12-2020,344.99,259.45,221.68,265.26,180.04,227.17,211.56,218.36,222.4,216.67,#N/A N/A,133.72,85.33,139.08,144.18,156.05,119.43,137.77,125.36,118.7651,76.8447,141.58,174.11,181.17,54.44,44.48,55.47,48.75,58.14,39.34
31-12-2020,350.68,263.71,222.42,265.62,182.02,229.92,214.58,218.73,222.53,214.06,#N/A N/A,132.69,84.45,140.37,144.15,157.38,120.91,139.14,127.07,120.236,77.9984,141.47,174.79,181.18,54.84,44.75,55.5,49.82,58.75,39.88
01-01-2021,350.68,263.71,222.42,265.62,182.02,229.92,214.58,218.73,222.53,214.06,#N/A N/A,132.69,84.45,140.37,144.15,157.38,120.91,139.14,127.07,120.236,77.9984,141.47,174.79,181.18,54.84,44.75,55.5,49.82,58.75,39.88
04-01-2021,349.5,265,217.69,263.92,182.15,226.66,210.22,217.76,220.31,202.72,#N/A N/A,129.41,84.71,135.65,146.53,156.5,118.04,137.82,125.87,118.383,77.1975,140.1,171.87,177.68,52.76,43.96,54.04,49.67,58.85,41.4
05-01-2021,344.8,270.93,217.9,266.05,183.64,227.76,211.48,214.51,221.52,211.63,#N/A N/A,131.01,87,134.53,145.75,158.34,118.67,138.7,125.65,120.4844,77.331,141.23,171.58,178.44,52.18,43.98,55.8,50.61,58.58,41.16
06-01-2021,359.27,285.55,212.25,267.57,193.86,233.25,211,212.62,216.15,211.03,#N/A N/A,126.6,89.8,139.1,146.66,159.83,123.06,140.16,131.55,123.4932,78.5515,142.35,174.19,179.12,50.52,44.4,58.43,51.1,59.29,43.03
07-01-2021,365.03,291.65,218.29,266.26,194.23,234.02,211.98,213.81,217.98,212.71,#N/A N/A,130.92,90.22,139.07,146.65,160.37,121.66,138.85,135.87,123.2066,80.1153,144.95,169.72,178.58,49.96,44.96,58.51,52.19,58.53,45.26
08-01-2021,363.39,290.08,219.62,269.09,194.26,238.49,215.87,215.45,222.04,209.9,#N/A N/A,132.05,91.08,139.65,146.63,160.04,121.78,138.79,136.02,122.7672,79.1713,146.35,166.62,178.69,51.08,45.06,58.21,51.65,57.8,45.21
11-01-2021,360.75,293.83,217.49,271.23,193.86,237.57,214.23,212.89,218.25,206.79,#N/A N/A,128.98,91.6,137.43,147.29,159.37,121.06,137.85,138.05,122.815,81.0497,147.05,165.2,179.09,50.2,45.36,58.86,51.54,57.46,47.7
12-01-2021,357.37,302.21,214.93,276.33,197.54,236.59,211.6,208.86,215.52,208.41,#N/A N/A,128.8,93.34,140.42,148.97,158.13,121.62,137.05,140.22,123.4167,79.2285,145.05,166.51,175.99,50.11,45.79,61.04,53.24,57.26,47.96
13-01-2021,355.04,302.94,216.34,274.05,195.89,237.74,212.09,209.35,218.18,207.21,#N/A N/A,130.89,93.25,142.25,147.45,157.89,122.4,137.26,140.35,121.2294,78.5133,143.04,166.28,176.12,50.16,45.36,60.03,56.95,57.06,48.94
14-01-2021,350.53,307.87,213.02,268.34,197.4,241.66,208.5,201.86,215.6,209.91,#N/A N/A,128.91,95.49,142.32,146.97,160.65,123.78,135.8,141.17,123.1875,78.3512,141.3,166.41,173.43,49.23,45.15,59.65,59.25,57.04,49.32
15-01-2021,351.3,301.01,212.65,275.59,194.62,245.49,209.91,201.59,213.14,204.32,#N/A N/A,127.14,92.09,143.24,144.64,160.3,122.15,134.78,138.64,122.6335,79.505,140.72,165.55,171.44,48.7,45.43,57.31,57.58,57.38,48.92
18-01-2021,351.3,301.01,212.65,275.59,194.62,245.49,209.91,201.59,213.14,204.32,#N/A N/A,127.14,92.09,143.24,144.64,160.3,122.15,134.78,138.64,122.6335,79.505,140.72,165.55,171.44,48.7,45.43,57.31,57.58,57.38,48.92
19-01-2021,352.19,294.2,216.44,273.19,194.06,248.27,209.09,201.66,216.76,210.71,#N/A N/A,127.83,94.51,143.51,143.39,162.78,126.75,133.6,138.04,123.2353,79.3238,139.27,169.12,172.26,48.51,45.19,57.55,57.99,57.05,48.15
20-01-2021,350.84,290.47,224.34,274.3,192.34,252.36,213.63,206.01,223.44,211.45,#N/A N/A,132.03,95.38,145.02,145.51,162.38,128.94,131.93,135.97,124.2477,78.6278,142.8,170.22,173.64,48.68,45.34,58.57,58.67,57.26,48.09
21-01-2021,355,289.37,224.97,279.05,192.19,252.03,213.53,205.14,222.17,207.41,#N/A N/A,136.87,92.01,148.72,144.85,161.73,127.43,131.01,134.83,125.7473,77.4072,141.61,170.67,171.28,48.95,45.11,57.56,62.46,57.27,47.07
22-01-2021,347.55,289.39,225.95,284,191.94,253.5,213.38,202.02,225.77,205.84,#N/A N/A,139.07,91.73,145.84,146.33,163.55,126.14,130,133.79,113.292,77.2165,139.35,169.04,172.78,48.49,44.77,57.5,56.66,57.47,47.45
25-01-2021,347.81,283.04,229.53,285.08,187.34,257.1,213.34,200.98,225.92,203.36,#N/A N/A,142.92,90.9,146.36,146.2,165.98,121.15,132.24,132.12,113.2633,77.3786,137.55,170.39,171.89,48.78,45.03,57.23,55.44,58.42,47.82
26-01-2021,343.11,281.76,232.33,282.6,187.21,258.6,215.38,202.01,226.26,202.06,#N/A N/A,143.16,89.36,143.71,147.51,170.48,116.15,133.09,131.58,116.998,76.5205,135.1,175.95,169.56,49.29,45.26,55.74,55.21,56.57,49.19
